time;x;y;z;MF
34,291;-39,75;-35,25;-40,75;66,96
34,341;-46,75;-79,75;41,75;101,43
34,391;-303,00;183,00;207,75;410,44
34,441;76,00;24,50;-282,25;293,33
34,492;116,25;-68,00;-252,75;286,39
34,543;116,25;-68,00;-252,75;286,39
34,651;3,75;-34,00;-109,75;114,96
34,749;-31,75;-13,00;-74,25;81,79
34,801;-37,00;-9,75;-70,00;79,78
34,850;-40,00;-8,00;-68,50;79,73
34,900;-41,25;-6,75;-67,50;79,39
34,950;-41,25;-6,25;-67,00;78,93
35,000;-41,75;-5,00;-66,50;78,68
35,051;-42,75;-5,25;-66,50;79,23
35,103;-43,00;-5,25;-66,50;79,37
35,157;-42,00;-6,25;-66,75;79,11
35,207;-42,00;-6,50;-67,25;79,55
35,259;-41,25;-6,50;-66,75;78,74
35,308;-40,75;-7,50;-67,25;78,99
35,356;-39,50;-8,75;-67,25;78,48
35,410;-37,50;-10,50;-67,00;77,50
35,463;-34,50;-14,75;-67,75;77,45
35,512;-24,00;-26,50;-71,75;80,16
35,562;11,75;-60,75;-93,25;111,91
35,613;175,00;-135,25;-307,25;378,58
35,663;-98,50;449,50;-262,00;529,52
35,714;-139,00;215,00;-30,75;257,86
35,769;-95,00;57,00;-0,50;110,79
35,819;-64,50;0,75;-21,00;67,84
35,870;-50,50;-13,25;-40,50;66,08
35,942;-44,75;-14,25;-52,50;70,44
35,971;-43,00;-12,75;-58,75;73,91
36,035;-42,50;-11,25;-62,00;76,01
36,072;-43,00;-9,50;-63,25;77,07
36,139;-43,00;-8,75;-64,25;77,81
36,171;-43,50;-7,75;-65,25;78,80
36,239;-44,25;-7,50;-65,25;79,20
36,280;-44,50;-7,25;-65,25;79,31
36,331;-44,25;-7,25;-64,50;78,55
36,381;-43,50;-7,00;-65,50;78,94
36,437;-43,50;-7,75;-65,25;78,80
36,485;-43,00;-7,75;-65,25;78,53
36,545;-41,50;-8,50;-64,50;77,17
36,588;-41,50;-9,75;-63,75;76,69
36,640;-40,25;-11,50;-61,75;74,60
36,690;-38,00;-15,75;-58,50;71,51
36,748;-32,75;-23,75;-49,50;63,93
36,794;-21,75;-47,25;-16,50;54,57
36,847;-18,50;-90,75;169,25;192,93
36,902;-41,50;579,25;-311,00;658,77
36,954;133,25;266,00;-349,25;458,79
37,007;103,50;73,50;-230,25;262,93
37,068;44,25;4,75;-145,00;151,68
37,111;4,00;-13,00;-100,75;101,66
37,161;-18,75;-15,00;-81,50;84,96
37,212;-30,50;-12,75;-73,00;80,14
37,261;-36,00;-11,00;-69,25;78,82
37,314;-39,75;-9,25;-68,50;79,74
37,364;-41,25;-8,25;-68,00;79,96
37,416;-41,75;-7,75;-67,00;79,32
37,467;-42,00;-7,00;-67,00;79,39
37,519;-42,25;-6,75;-66,75;79,29
37,579;-43,00;-7,25;-66,75;79,73
37,637;-43,00;-7,50;-67,00;79,96
37,682;-42,50;-7,50;-66,75;79,49
37,743;-43,00;-8,00;-66,25;79,39
37,784;-41,50;-8,25;-66,00;78,40
37,837;-40,50;-9,50;-66,50;78,44
37,887;-39,25;-12,75;-67,00;78,69
37,943;-35,25;-16,75;-67,25;77,75
37,988;-27,00;-25,75;-70,00;79,32
38,040;-1,75;-50,25;-83,25;97,26
38,088;103,00;-106,00;-175,50;229,45
38,164;275,25;232,25;-543,75;652,20
38,195;28,75;185,25;-59,75;196,76
38,253;-12,25;40,75;32,00;53,24
38,329;-27,25;-21,75;-22,25;41,36
38,379;-32,25;-19,50;-42,25;56,62
38,429;-36,00;-15,75;-53,50;66,38
38,484;-38,00;-12,50;-59,00;71,28
38,579;-39,25;-10,50;-61,50;73,71
38,628;-41,50;-9,00;-64,00;76,81
38,683;-42,00;-7,00;-65,00;77,70
38,779;-42,75;-6,50;-64,75;77,86
38,830;-43,00;-7,00;-65,00;78,25
38,880;-42,75;-7,25;-65,25;78,34
38,930;-42,50;-7,50;-64,25;77,40
38,980;-42,50;-8,25;-64,25;77,47
39,031;-42,00;-9,50;-63,75;76,93
39,082;-41,50;-11,75;-62,25;75,73
39,131;-40,75;-16,00;-59,50;73,87
39,182;-39,50;-23,00;-53,50;70,37
39,231;-38,00;-40,50;-35,00;65,64
39,285;-47,00;-81,75;40,75;102,73
39,332;-259,25;46,75;269,50;376,86
39,383;-23,50;115,50;-584,75;596,51
39,432;91,50;-59,00;-495,00;506,83
39,484;66,25;-92,00;-295,50;316,50
39,583;22,00;-71,50;-172,75;188,25
39,632;-9,00;-43,50;-112,00;120,49
39,683;-26,00;-26,25;-85,25;92,91
39,733;-34,75;-17,25;-74,50;84,00
39,783;-38,25;-12,25;-69,75;80,49
39,832;-40,00;-10,00;-67,75;79,31
39,884;-41,25;-8,25;-67,25;79,32
39,933;-41,50;-7,75;-67,50;79,62
39,983;-41,50;-7,50;-67,25;79,38
40,034;-41,50;-6,75;-67,00;79,10
40,085;-42,50;-7,25;-67,00;79,67
40,184;-40,25;-8,00;-66,50;78,14
40,234;-39,50;-8,25;-66,50;77,79
40,286;-39,00;-9,50;-66,50;77,68
40,384;-31,25;-15,25;-67,50;75,93
40,433;-21,75;-23,50;-69,75;76,75
40,485;4,25;-42,75;-81,50;92,13
40,584;103,25;-80,50;-153,75;201,94
40,634;-101,50;131,00;204,25;263,02
40,686;-86,75;15,50;206,50;224,52
40,735;-54,75;-33,25;103,00;121,29
40,784;-41,00;-38,50;23,75;61,05
40,834;-38,75;-31,50;-20,50;53,98
40,887;-38,75;-23,75;-42,50;62,22
40,935;-38,50;-17,75;-53,75;68,46
40,986;-39,75;-14,50;-58,75;72,40
41,035;-40,50;-12,00;-62,00;75,02
41,087;-41,75;-10,75;-63,50;76,75
41,136;-41,75;-9,50;-64,75;77,63
41,189;-42,00;-9,25;-65,00;77,94
41,239;-42,50;-8,50;-65,50;78,54
41,291;-42,50;-8,25;-64,75;77,89
41,339;-43,00;-8,25;-64,75;78,16
41,389;-43,00;-9,00;-64,75;78,25
41,440;-42,75;-9,50;-64,00;77,55
41,491;-41,75;-10,75;-62,75;76,13
41,590;-40,25;-14,50;-59,50;73,28
41,640;-38,00;-23,00;-52,75;68,96
41,704;-33,75;-39,75;-34,75;62,66
41,794;-106,25;-42,25;339,00;357,76
41,844;-44,75;486,75;-475,00;681,58
41,895;152,50;178,25;-507,50;559,09
41,943;129,75;13,50;-322,75;348,12
41,993;66,00;-31,25;-190,75;204,25
42,044;17,25;-34,00;-122,50;128,30
42,096;-10,00;-26,75;-91,00;95,38
42,146;-25,00;-19,75;-77,25;83,56
42,195;-33,00;-15,25;-71,00;79,77
42,246;-37,00;-12,50;-69,00;79,29
42,299;-38,75;-10,25;-67,75;78,72
42,347;-39,75;-9,25;-67,25;78,67
42,398;-41,00;-9,50;-66,75;78,91
42,447;-41,75;-8,75;-66,75;79,22
42,498;-41,75;-8,50;-66,25;78,77
42,547;-41,75;-8,50;-66,25;78,77
42,597;-41,75;-9,25;-66,50;79,06
42,648;-40,50;-8,75;-66,25;78,14
42,698;-39,75;-10,00;-66,50;78,12
42,747;-39,75;-11,75;-66,75;78,57
42,797;-37,25;-15,50;-66,75;78,00
42,848;-33,25;-20,00;-68,00;78,29
42,898;-23,25;-30,25;-71,75;81,26
42,948;2,00;-55,50;-86,25;102,58
42,998;89,50;-109,25;-160,50;213,79
43,048;304,25;-5,25;-533,50;614,18
43,099;-54,25;336,50;-145,25;370,50
43,148;-109,75;133,25;56,25;181,56
43,198;-77,25;11,25;54,00;94,92
43,247;-52,75;-26,25;11,75;60,08
43,300;-42,25;-30,00;-21,25;56,01
43,399;-39,00;-19,50;-52,00;67,86
43,449;-39,50;-15,50;-57,50;71,46
43,499;-41,00;-13,25;-60,25;74,07
43,549;-41,00;-13,25;-60,25;74,07
43,599;-41,50;-11,50;-61,75;75,28
43,648;-41,50;-10,25;-62,50;75,72
43,701;-42,25;-9,25;-63,50;76,83
43,799;-41,25;-9,25;-64,50;77,12
43,849;-40,75;-9,75;-63,75;76,29
43,900;-41,50;-10,25;-62,50;75,72
43,949;-41,00;-12,00;-62,25;75,50
43,999;-40,00;-13,75;-60,50;73,82
44,048;-38,50;-17,50;-57,75;71,58
44,100;-36,25;-24,75;-52,00;68,05
44,199;-27,75;-71,25;16,75;78,28
44,250;-67,75;-94,25;225,50;253,62
44,300;-352,50;542,25;-148,75;663,64
44,350;13,00;197,00;-506,25;543,38
44,399;97,75;-20,25;-383,75;396,52
44,450;65,75;-70,25;-234,25;253,24
44,501;22,75;-62,25;-145,50;159,88
44,550;-6,00;-44,75;-101,75;111,32
44,601;-22,50;-30,75;-82,50;90,87
44,650;-31,50;-22,25;-73,00;82,56
44,702;-36,25;-16,00;-69,25;79,78
44,801;-39,25;-11,00;-66,75;78,21
44,850;-41,25;-9,50;-67,00;79,25
44,911;-41,50;-9,25;-67,25;79,56
44,950;-41,50;-9,00;-67,00;79,32
45,000;-41,50;-9,25;-67,00;79,35
45,050;-42,00;-9,25;-66,50;79,19
45,101;-41,25;-10,00;-66,25;78,68
45,151;-39,50;-10,00;-66,00;77,56
45,204;-38,75;-11,25;-66,50;77,78
45,301;-31,25;-19,00;-68,25;77,43
45,351;-21,75;-27,50;-70,50;78,74
45,401;0,50;-45,00;-80,50;92,23
45,450;67,00;-76,50;-122,25;159,02
45,503;257,25;-37,75;-321,50;413,48
45,601;90,25;-49,25;37,50;109,44
45,650;30,75;-80,50;89,25;124,06
45,702;2,75;-73,25;43,75;85,37
45,804;-25,50;-38,00;-30,00;54,72
45,852;-31,25;-27,25;-45,75;61,74
45,902;-35,25;-20,25;-54,25;67,79
45,952;-38,00;-16,50;-58,75;71,89
46,001;-40,25;-13,75;-61,00;74,36
46,052;-41,00;-12,50;-62,25;75,58
46,102;-41,25;-10,75;-63,00;76,07
46,152;-41,75;-10,50;-63,25;76,51
46,202;-41,75;-10,25;-64,00;77,10
46,251;-41,25;-10,25;-63,75;76,62
46,303;-42,00;-10,25;-63,50;76,82
46,402;-42,00;-12,25;-62,00;75,88
46,451;-42,00;-14,25;-61,50;75,82
46,503;-41,50;-17,50;-58,50;73,83
46,602;-38,75;-33,75;-43,00;67,00
46,653;-38,25;-63,75;-1,25;74,36
46,703;-64,50;-105,75;144,50;190,32
46,753;-361,25;249,25;262,50;511,40
46,815;-96,75;184,75;-610,50;645,14
46,853;80,75;-56,75;-552,75;561,49
46,908;82,50;-114,25;-342,00;369,90
46,956;41,00;-93,50;-200,00;224,55
47,013;6,50;-63,75;-127,25;142,47
47,107;-25,25;-28,50;-78,25;87,02
47,156;-31,25;-20,25;-71,50;80,62
47,207;-34,75;-15,50;-69,25;79,02
47,256;-38,25;-12,75;-68,50;79,49
47,307;-38,50;-11,50;-67,25;78,34
47,407;-39,75;-10,50;-66,75;78,40
47,456;-39,75;-10,00;-66,75;78,33
47,515;-39,25;-10,00;-67,50;78,72
47,561;-39,25;-10,00;-67,50;78,72
47,611;-38,50;-11,00;-67,00;78,05
47,662;-37,25;-13,25;-67,25;78,01
47,713;-33,75;-16,25;-68,25;77,85
47,762;-29,25;-21,00;-69,25;78,05
47,813;-19,75;-29,75;-72,00;80,37
47,862;3,00;-49,50;-82,00;95,83
47,915;64,00;-86,50;-123,75;163,99
47,963;246,25;-90,75;-337,50;427,53
48,013;230,25;422,50;-461,25;666,54
48,063;-27,00;310,75;19,50;312,53
48,115;-56,75;85,50;122,25;159,61
48,164;-42,75;-12,50;76,50;88,52
48,221;-35,00;-36,25;20,75;54,49
48,263;-33,75;-35,75;-17,00;52,02
48,315;-35,25;-28,75;-38,25;59,43
48,364;-36,75;-21,75;-50,00;65,75
48,414;-38,25;-17,50;-55,75;69,84
48,463;-40,00;-15,25;-59,25;73,10
48,514;-41,25;-13,75;-61,50;75,32
48,613;-41,25;-11,75;-62,50;75,80
48,663;-41,75;-11,50;-62,75;76,24
48,714;-42,00;-11,00;-63,00;76,51
48,764;-41,25;-12,00;-62,25;75,63
48,814;-41,25;-12,25;-61,25;74,85
48,863;-41,00;-13,75;-61,00;74,77
48,915;-39,50;-15,75;-59,25;72,93
48,965;-37,75;-20,00;-56,00;70,43
49,016;-35,75;-26,75;-49,75;66,85
49,066;-32,00;-40,50;-34,75;62,22
49,116;-25,50;-66,25;7,50;71,38
49,166;-28,25;-106,50;154,75;189,97
49,216;-207,00;162,75;432,00;505,93
49,265;-63,50;440,00;-609,75;754,60
49,317;153,25;89,00;-646,50;670,35
49,365;145,75;-61,00;-413,25;442,42
49,416;83,50;-83,75;-239,00;266,66
49,466;31,75;-68,25;-146,50;164,71
49,517;0,00;-49,25;-102,50;113,72
49,616;-20,25;-32,50;-81,25;89,82
49,665;-30,50;-23,00;-72,75;82,17
49,717;-35,50;-18,00;-68,75;79,44
49,765;-38,75;-15,00;-68,25;79,90
49,816;-40,25;-14,00;-67,50;79,83
49,866;-41,25;-12,50;-67,00;79,67
49,917;-40,75;-12,00;-66,00;78,49
50,016;-39,75;-13,25;-66,50;78,60
50,067;-39,00;-14,00;-67,25;78,99
50,117;-37,25;-16,25;-67,00;78,36
50,167;-35,25;-19,00;-67,75;78,70
50,219;-30,50;-23,50;-69,25;79,23
50,268;-21,25;-32,75;-72,75;82,56
50,321;-1,75;-51,75;-80,75;95,93
50,419;199,25;-114,25;-263,25;349,36
50,470;350,00;249,75;-541,25;691,25
50,529;23,00;389,00;13,50;389,91
50,570;23,00;389,00;13,50;389,91
50,637;-16,75;164,75;77,25;182,73
50,669;-19,25;39,50;37,50;57,77
50,721;-22,75;-6,50;-3,25;23,88
50,820;-31,00;-20,50;-44,00;57,60
50,870;-34,50;-19,00;-52,00;65,23
50,922;-36,50;-16,00;-56,75;69,35
51,021;-38,25;-13,50;-60,75;73,05
51,071;-39,50;-12,50;-61,25;73,95
51,131;-39,25;-12,00;-62,25;74,56
51,235;-40,25;-13,25;-62,50;75,51
51,323;-40,25;-15,00;-60,00;73,79
51,372;-39,75;-17,00;-58,50;72,74
51,431;-39,75;-21,50;-55,75;71,77
51,531;-38,00;-41,50;-35,25;66,40
51,635;-58,50;-93,50;92,00;143,63
51,674;-254,75;30,50;347,50;431,95
51,732;-442,50;499,50;-624,50;913,95
51,829;45,75;-94,25;-493,00;504,01
51,876;49,00;-120,00;-287,25;315,14
51,928;21,75;-94,75;-171,75;197,35
51,978;-2,00;-66,75;-114,75;132,77
52,027;-17,50;-46,25;-88,50;101,38
52,078;-26,75;-32,75;-76,50;87,41
52,131;-32,50;-24,75;-71,25;82,13
52,228;-37,25;-16,75;-67,00;78,47
52,279;-38,75;-15,50;-67,00;78,94
52,330;-38,75;-13,50;-67,00;78,57
52,430;-38,00;-13,25;-66,75;77,94
52,479;-38,25;-13,50;-66,75;78,11
52,531;-36,75;-14,25;-67,00;77,73
52,579;-36,75;-14,25;-67,00;77,73
52,630;-32,50;-18,25;-68,25;77,76
52,680;-27,25;-23,25;-69,50;78,19
52,731;-16,50;-32,25;-72,50;81,05
52,779;5,75;-49,00;-81,50;95,27
52,830;57,50;-77,00;-112,50;147,96
52,880;191,75;-96,50;-236,75;319,58
52,931;379,00;181,00;-508,25;659,33
53,031;-46,75;223,00;227,75;322,16
53,080;-38,25;37,50;186,00;193,56
53,130;-26,75;-32,00;96,00;104,67
53,180;-25,50;-44,25;28,50;58,49
53,229;-28,50;-40,00;-12,50;50,68
53,280;-32,00;-32,00;-35,00;57,21
53,333;-35,25;-25,50;-47,25;64,23
53,432;-39,25;-18,50;-57,50;72,04
53,482;-39,75;-16,00;-59,00;72,92
53,532;-40,75;-14,50;-59,75;73,76
53,582;-41,50;-14,50;-61,00;75,19
53,633;-41,25;-13,75;-61,00;74,91
53,682;-41,00;-14,25;-60,75;74,66
53,734;-41,25;-15,25;-59,75;74,19
53,784;-41,00;-16,75;-59,25;73,97
53,835;-40,75;-19,25;-57,75;73,25
53,885;-39,75;-23,75;-53,75;70,94
53,937;-39,00;-31,00;-47,50;68,83
54,042;-33,50;-68,50;3,75;76,35
54,086;-38,75;-105,25;107,25;155,18
54,136;-148,50;-20,50;380,75;409,20
54,241;6,00;-77,00;-730,75;734,82
54,284;148,00;-175,25;-569,50;613,96
54,335;124,75;-167,00;-347,75;405,44
54,385;69,50;-123,00;-205,50;249,38
54,435;26,25;-83,25;-131,50;157,83
54,485;-1,00;-56,25;-96,00;111,27
54,535;-18,00;-39,00;-80,00;90,80
54,585;-18,00;-39,00;-80,00;90,80
54,635;-28,00;-27,50;-72,75;82,66
54,686;-33,25;-21,00;-69,00;79,42
54,748;-35,25;-17,75;-68,25;78,84
54,784;-36,50;-15,75;-67,25;78,12
54,839;-36,50;-14,50;-66,50;77,23
54,887;-37,25;-14,75;-67,25;78,28
54,939;-36,50;-15,25;-67,25;78,02
55,038;-33,75;-18,75;-67,25;77,54
55,087;-31,75;-22,25;-68,25;78,49
55,140;-26,50;-27,75;-69,50;79,39
55,242;1,50;-56,00;-82,75;99,93
55,290;48,75;-89,25;-114,00;152,77
55,344;166,50;-128,50;-231,25;312,59
55,441;69,25;523,50;-252,50;585,32
55,490;-85,25;302,25;132,75;340,95
55,543;-85,25;302,25;132,75;340,95
55,591;-63,50;95,75;113,50;161,50
55,643;-41,25;7,25;48,00;63,70
55,690;-32,50;-21,50;0,50;38,97
55,742;-32,00;-27,25;-27,50;50,23
55,841;-34,50;-22,25;-50,75;65,28
55,890;-36,25;-19,25;-55,25;68,83
55,942;-38,50;-17,25;-57,75;71,52
55,991;-38,50;-15,75;-59,50;72,60
56,041;-38,50;-15,25;-60,00;72,90
56,091;-39,00;-15,00;-60,50;73,53
56,142;-39,75;-15,00;-60,25;73,72
56,191;-39,50;-16,00;-59,50;73,19
56,241;-39,50;-17,75;-58,00;72,38
56,290;-38,50;-20,50;-55,75;70,79
56,342;-38,25;-25,00;-52,00;69,22
56,391;-36,75;-32,75;-45,50;67,03
56,440;-34,75;-44,50;-31,25;64,53
56,491;-32,25;-67,50;0,00;74,81
56,541;-32,25;-67,50;0,00;74,81
56,655;-450,00;428,25;97,75;628,85
56,691;-285,75;233,00;-461,25;590,50
56,746;-112,25;13,75;-429,50;444,14
56,842;-33,00;-48,25;-176,50;185,93
56,891;-34,50;-34,25;-119,50;129,01
56,946;-37,50;-22,50;-91,75;101,64
56,993;-39,75;-14,75;-78,50;89,22
57,045;-41,00;-10,75;-71,75;83,33
57,092;-42,75;-8,50;-69,00;81,61
57,145;-43,00;-7,00;-67,75;80,55
57,193;-43,25;-6,25;-67,25;80,20
57,244;-43,75;-6,25;-66,75;80,05
57,344;-43,75;-5,50;-66,75;80,00
57,392;-43,25;-5,25;-66,25;79,29
57,450;-43,50;-5,00;-65,75;79,00
57,493;-44,50;-4,50;-66,25;79,93
57,543;-44,50;-4,50;-66,25;79,93
57,593;-44,00;-4,75;-66,75;80,09
57,651;-44,75;-5,00;-66,50;80,31
57,693;-44,50;-4,50;-66,75;80,35
57,752;-44,00;-4,50;-66,00;79,45
57,794;-43,50;-4,50;-66,00;79,17
57,852;-44,00;-4,50;-66,50;79,87
57,946;-43,50;-4,75;-67,00;80,02
58,046;-43,50;-4,50;-66,50;79,59
58,095;-43,50;-4,50;-66,50;79,59
58,146;-43,50;-4,50;-66,50;79,59
58,195;-44,50;-4,75;-66,25;79,95
58,246;-44,00;-4,75;-67,00;80,30
58,295;-43,75;-4,75;-66,50;79,74
58,351;-43,75;-5,00;-66,75;79,97
58,461;-43,75;-4,75;-65,75;79,12
58,499;-44,25;-5,00;-65,75;79,41
58,550;-44,25;-5,00;-65,75;79,41
58,599;-44,25;-5,25;-66,00;79,63
58,657;-44,00;-4,50;-65,25;78,83
58,699;-44,00;-4,50;-65,25;78,83
58,752;-44,50;-4,50;-67,00;80,56
58,798;-44,25;-4,50;-67,00;80,42
58,857;-44,00;-4,50;-66,50;79,87
58,900;-44,25;-4,50;-66,00;79,59
58,961;-44,50;-4,50;-66,75;80,35
59,074;-43,75;-4,75;-66,25;79,53
59,099;-44,50;-4,25;-66,25;79,92
59,158;-44,25;-4,25;-66,50;79,99
59,255;-43,50;-4,00;-66,25;79,36
59,299;-43,50;-3,50;-65,75;78,91
59,352;-43,50;-4,00;-65,75;78,94
59,399;-43,75;-4,25;-66,00;79,30
59,458;-43,75;-4,00;-65,50;78,87
59,499;-44,00;-4,25;-66,25;79,64
59,571;-44,00;-4,25;-66,25;79,64
59,599;-43,75;-4,25;-66,00;79,30
59,660;-43,75;-4,50;-66,00;79,31
59,702;-44,25;-4,50;-66,00;79,59
59,763;-44,00;-5,00;-66,00;79,48
59,850;-44,50;-5,25;-66,00;79,77
59,900;-44,25;-5,00;-66,25;79,83
59,957;-44,25;-5,00;-66,75;80,24
60,065;-44,50;-5,50;-66,25;80,00
60,101;-44,75;-5,50;-66,75;80,55
60,164;-44,00;-5,50;-66,75;80,14
60,257;-44,25;-4,25;-66,75;80,20
60,364;-44,75;-4,75;-66,25;80,09
60,406;-44,25;-4,75;-66,50;80,02
60,459;-44,00;-4,50;-66,00;79,45
60,506;-43,50;-5,50;-66,25;79,45
60,565;-43,50;-5,50;-66,25;79,45
60,606;-43,50;-5,00;-66,50;79,62
60,671;-43,75;-4,75;-66,25;79,53
60,759;-43,50;-4,25;-66,75;79,79
60,857;-43,00;-3,75;-66,50;79,28
60,908;-43,75;-4,00;-66,75;79,91
60,959;-43,25;-4,00;-67,00;79,85
61,007;-43,50;-4,25;-67,00;80,00
61,065;-43,75;-4,50;-66,25;79,52
61,115;-43,50;-5,00;-66,75;79,83
61,167;-44,25;-4,50;-66,50;80,00
61,267;-44,25;-4,25;-66,25;79,78
61,316;-44,25;-4,25;-66,00;79,57
61,368;-44,75;-4,50;-66,25;80,07
61,418;-44,75;-4,50;-65,75;79,66
61,467;-44,25;-4,75;-65,50;79,19
61,517;-44,75;-4,75;-66,25;80,09
61,569;-44,75;-4,75;-66,25;80,09
61,668;-44,00;-4,75;-66,25;79,67
61,718;-44,75;-5,00;-66,00;79,90
61,768;-44,50;-4,50;-65,75;79,52
61,818;-44,00;-4,75;-66,00;79,46
61,868;-44,50;-4,25;-66,00;79,71
61,917;-44,25;-4,25;-66,25;79,78
61,968;-44,25;-5,25;-66,00;79,63
62,018;-44,50;-5,00;-66,00;79,76
62,067;-44,50;-5,00;-65,75;79,55
62,118;-44,25;-5,00;-66,25;79,83
62,174;-44,00;-4,75;-66,50;79,88
62,270;-44,75;-4,75;-65,75;79,68
62,319;-44,00;-4,75;-66,00;79,46
62,371;-44,00;-4,75;-66,00;79,46
62,470;-43,75;-4,50;-66,00;79,31
62,521;-44,00;-4,75;-66,50;79,88
62,581;-44,00;-4,75;-66,50;79,88
62,678;-43,50;-4,75;-66,75;79,81
62,721;-43,50;-4,75;-66,25;79,40
62,777;-42,75;-5,00;-66,75;79,42
62,822;-43,25;-5,00;-66,75;79,69
62,880;-43,50;-5,25;-66,25;79,43
62,978;-43,50;-5,25;-66,25;79,43
63,079;-43,50;-5,25;-66,25;79,43
63,127;-43,50;-5,25;-66,25;79,43
63,182;-43,50;-5,25;-66,25;79,43
63,226;-43,50;-5,25;-66,25;79,43
63,282;-43,50;-5,25;-66,25;79,43
63,381;-44,25;-5,50;-66,25;79,86
63,427;-43,25;-5,00;-66,00;79,07
63,481;-44,25;-5,75;-66,50;80,08
63,527;-44,50;-5,50;-66,25;80,00
63,588;-44,50;-5,50;-66,25;80,00
63,679;-44,75;-6,00;-66,50;80,38
63,728;-45,00;-5,25;-66,50;80,47
63,782;-44,25;-4,75;-66,50;80,02
63,883;-44,00;-4,25;-66,50;79,85
63,932;-43,75;-5,00;-65,75;79,13
63,983;-44,50;-5,00;-66,00;79,76
64,033;-44,25;-5,25;-66,00;79,63
64,083;-44,50;-5,25;-66,25;79,98
64,132;-44,25;-5,50;-66,25;79,86
64,184;-44,75;-5,00;-66,00;79,90
64,232;-43,50;-5,00;-66,25;79,41
64,282;-43,50;-5,25;-66,25;79,43
64,333;-43,75;-5,00;-65,75;79,13
64,383;-43,50;-5,25;-66,25;79,43
64,433;-43,25;-5,25;-65,75;78,87
64,484;-43,50;-5,25;-65,50;78,80
64,533;-44,00;-5,00;-65,75;79,27
64,585;-43,50;-5,00;-66,00;79,20
64,634;-43,50;-5,00;-66,00;79,20
64,684;-44,50;-5,00;-65,75;79,55
64,735;-44,25;-5,00;-66,75;80,24
64,788;-44,25;-4,75;-66,50;80,02
64,885;-43,75;-5,75;-65,75;79,18
64,934;-44,75;-5,75;-66,00;79,95
64,988;-44,50;-4,75;-66,25;79,95
65,087;-44,00;-4,50;-66,25;79,66
65,137;-43,75;-4,75;-66,25;79,53
65,187;-44,00;-4,75;-66,50;79,88
65,287;-44,25;-5,25;-67,00;80,47
65,336;-43,50;-5,25;-67,00;80,06
