time;x;y;z;MF
2,566;-44,25;-4,25;-67,00;80,41
2,665;-44,75;-4,75;-67,00;80,71
2,716;-44,50;-4,25;-66,50;80,13
2,766;-44,25;-4,50;-66,75;80,21
2,816;-44,75;-4,25;-66,75;80,47
2,870;-44,50;-4,00;-66,75;80,32
2,915;-44,25;-4,00;-66,75;80,18
2,967;-44,50;-4,25;-66,75;80,34
3,016;-44,50;-4,25;-66,75;80,34
3,066;-44,50;-4,25;-66,75;80,34
3,117;-44,50;-4,25;-66,75;80,34
3,171;-44,50;-4,25;-66,75;80,34
3,268;-44,00;-4,50;-67,75;80,91
3,317;-43,75;-4,25;-67,50;80,55
3,371;-45,00;-4,00;-67,50;81,22
3,468;-43,75;-4,00;-67,00;80,12
3,519;-44,25;-4,50;-67,00;80,42
3,569;-44,25;-4,25;-67,25;80,61
3,618;-43,75;-5,00;-67,00;80,18
3,669;-43,75;-5,00;-66,75;79,97
3,718;-44,25;-5,25;-67,25;80,67
3,770;-44,25;-5,00;-67,25;80,66
3,819;-44,00;-4,75;-67,00;80,30
3,869;-44,25;-5,00;-67,00;80,45
3,920;-44,75;-5,00;-66,75;80,52
3,971;-44,00;-4,50;-67,00;80,28
4,019;-44,00;-4,50;-67,00;80,28
4,072;-44,00;-4,50;-67,00;80,28
4,171;-44,00;-4,50;-67,00;80,28
4,219;-44,00;-4,50;-67,00;80,28
4,269;-44,00;-4,50;-67,00;80,28
4,320;-44,00;-4,50;-67,00;80,28
4,371;-44,00;-4,50;-67,00;80,28
4,420;-44,00;-4,50;-67,00;80,28
4,519;-44,00;-4,50;-67,00;80,28
4,571;-44,00;-4,50;-67,00;80,28
4,670;-44,00;-4,50;-67,00;80,28
4,721;-44,00;-4,50;-67,00;80,28
4,772;-44,00;-4,50;-67,00;80,28
4,820;-44,00;-4,50;-67,00;80,28
4,887;-44,00;-4,50;-67,00;80,28
4,920;-44,00;-4,50;-67,00;80,28
4,977;-44,00;-4,50;-67,00;80,28
5,022;-44,75;-4,50;-67,25;80,90
5,077;-44,25;-4,50;-67,00;80,42
5,122;-44,25;-4,00;-66,75;80,18
5,176;-44,25;-5,00;-66,75;80,24
5,282;-44,00;-5,00;-67,25;80,52
5,322;-44,50;-4,50;-66,75;80,35
5,379;-44,25;-4,50;-66,75;80,21
5,479;-43,50;-4,50;-67,00;80,01
5,522;-43,75;-4,50;-67,25;80,35
5,579;-44,50;-4,50;-67,25;80,77
5,677;-43,75;-5,25;-67,25;80,40
5,728;-44,00;-4,75;-67,25;80,51
5,793;-43,75;-4,25;-67,25;80,34
5,828;-43,75;-4,25;-67,75;80,76
5,881;-44,75;-4,75;-67,75;81,33
5,928;-44,75;-5,50;-67,50;81,17
5,984;-44,50;-5,25;-67,50;81,02
6,083;-45,00;-4,75;-67,75;81,47
6,130;-44,25;-4,75;-67,25;80,64
6,183;-44,25;-4,00;-67,00;80,39
6,232;-45,25;-3,75;-67,50;81,35
6,320;-44,50;-4,25;-67,50;80,96
6,341;-44,25;-4,25;-68,00;81,24
6,383;-43,75;-4,25;-68,00;80,97
6,437;-43,75;-4,75;-67,75;80,79
6,481;-43,75;-4,75;-67,75;80,79
6,538;-43,50;-4,00;-67,75;80,61
6,582;-44,50;-4,75;-68,00;81,41
6,638;-44,00;-5,00;-67,50;80,73
6,681;-43,75;-4,00;-67,75;80,75
6,747;-43,50;-4,25;-67,50;80,41
6,783;-44,00;-4,25;-66,75;80,06
6,852;-44,00;-4,50;-66,75;80,07
6,943;-43,25;-5,75;-67,00;79,95
6,983;-41,50;-6,50;-67,00;79,08
7,042;-31,75;-9,50;-67,75;75,42
7,083;152,50;40,25;-193,75;249,83
7,147;116,00;5,50;-100,50;153,58
7,183;40,25;-3,50;-74,75;84,97
7,240;-5,75;-5,00;-69,00;69,42
7,283;-27,75;-5,25;-67,50;73,17
7,344;-37,75;-5,00;-66,75;76,85
7,384;-42,00;-5,25;-66,50;78,83
7,440;-43,00;-5,00;-66,75;79,56
7,542;-43,50;-5,00;-67,00;80,04
7,584;-44,00;-4,50;-67,25;80,49
7,633;-44,50;-4,25;-67,50;80,96
7,684;-44,25;-4,00;-67,25;80,60
7,733;-44,25;-4,75;-67,25;80,64
7,784;-44,00;-4,75;-67,00;80,30
7,834;-43,75;-4,75;-67,25;80,37
7,883;-43,75;-4,75;-67,50;80,58
7,934;-44,75;-5,00;-67,00;80,73
7,986;-44,25;-4,50;-67,25;80,63
8,085;-44,25;-5,00;-66,50;80,03
8,134;-44,25;-5,00;-66,50;80,03
8,186;-44,00;-5,50;-66,25;79,72
8,235;-44,00;-6,25;-65,75;79,36
8,285;-45,25;-9,25;-63,75;78,72
8,336;-59,00;-30,75;-40,25;77,76
8,387;-81,25;-425,25;-509,75;668,79
8,485;-62,25;-272,50;-334,50;435,91
8,534;-52,25;-132,50;-191,75;238,86
8,586;-47,00;-60,00;-120,00;142,16
8,685;-44,00;-15,00;-75,75;88,88
8,734;-43,50;-9,00;-69,75;82,69
8,785;-43,00;-5,75;-67,50;80,24
8,835;-42,50;-4,50;-66,75;79,26
8,885;-43,25;-4,00;-66,25;79,22
8,934;-42,75;-3,75;-66,75;79,35
8,986;-43,25;-3,75;-66,25;79,21
9,085;-44,00;-3,75;-66,75;80,04
9,134;-43,25;-3,75;-66,75;79,63
9,185;-42,50;-4,00;-66,75;79,23
9,235;-43,25;-4,25;-66,25;79,23
9,284;-43,50;-4,00;-66,50;79,56
9,334;-43,50;-3,50;-67,00;79,96
9,386;-43,50;-3,75;-66,50;79,55
9,484;-43,00;-3,75;-66,50;79,28
9,534;-39,75;-3,00;-66,00;77,10
9,588;-18,75;0,75;-64,25;66,93
9,684;148,75;319,75;171,50;392,15
9,734;52,75;147,25;48,00;163,61
9,789;0,25;60,75;-16,50;62,95
9,837;-24,25;22,25;-45,75;56,36
9,888;-35,25;6,00;-58,25;68,35
9,937;-40,25;-0,50;-62,75;74,55
9,988;-42,50;-3,00;-64,50;77,30
10,037;-43,00;-4,00;-65,75;78,66
10,088;-43,50;-3,75;-65,75;78,93
10,137;-43,75;-4,50;-66,25;79,52
10,189;-44,00;-5,25;-66,50;79,91
10,238;-43,25;-4,50;-66,50;79,45
10,287;-42,75;-4,00;-66,25;78,95
10,338;-42,75;-4,25;-66,00;78,75
10,388;-43,50;-4,50;-66,25;79,38
10,437;-43,00;-5,00;-66,25;79,14
10,488;-43,00;-5,00;-66,25;79,14
10,537;-42,75;-4,50;-66,00;78,76
10,589;-43,50;-4,50;-66,00;79,17
10,638;-43,25;-4,50;-66,25;79,25
10,688;-43,25;-5,00;-66,25;79,28
10,739;-44,00;-5,75;-65,75;79,32
10,793;-44,00;-7,50;-65,25;79,06
10,890;-302,25;-13,00;-75,25;311,75
10,939;-142,75;-108,50;-102,75;206,66
10,991;-77,50;-76,00;-87,75;139,58
11,041;-54,00;-41,50;-76,00;102,05
11,092;-46,50;-21,75;-70,75;87,41
11,142;-44,50;-11,75;-68,75;82,73
11,192;-43,50;-7,50;-67,25;80,44
11,242;-43,50;-5,75;-66,75;79,88
11,292;-44,25;-4,75;-66,50;80,02
11,395;-43,25;-3,50;-66,00;78,99
11,492;-43,75;-4,50;-66,25;79,52
11,543;-43,75;-4,25;-66,25;79,51
11,593;-43,25;-4,00;-66,50;79,43
11,643;-42,75;-4,00;-66,75;79,37
11,701;-42,00;-4,00;-66,50;78,75
11,745;-42,50;-3,75;-66,50;79,01
11,797;-43,50;-4,00;-67,00;79,98
11,845;-43,75;-3,75;-66,75;79,90
11,895;-43,50;-3,75;-66,25;79,34
11,945;-43,50;-3,50;-66,50;79,54
11,997;-42,75;-2,75;-65,75;78,47
12,045;-38,75;-2,00;-64,75;75,49
12,097;-19,50;0,00;-62,25;65,23
12,146;388,00;339,50;-196,50;551,74
12,197;257,25;204,25;-108,75;346,01
12,296;25,50;35,25;-69,00;81,57
12,346;-13,25;10,50;-66,50;68,62
12,404;-30,75;1,00;-66,00;72,82
12,495;-38,25;-2,50;-66,50;76,76
12,546;-41,00;-4,25;-66,50;78,24
12,599;-42,50;-4,75;-67,25;79,70
12,698;-43,50;-4,25;-66,75;79,79
12,748;-43,75;-4,75;-66,75;79,95
12,802;-43,50;-5,00;-66,50;79,62
12,897;-44,00;-5,50;-66,25;79,72
12,948;-44,25;-5,25;-66,00;79,63
13,003;-44,00;-5,00;-66,00;79,48
13,049;-44,00;-5,00;-66,00;79,48
13,101;-44,00;-5,50;-66,75;80,14
13,199;-43,75;-5,75;-66,50;79,81
13,299;-42,50;-10,00;-63,50;77,06
13,348;-39,25;-24,75;-48,00;66,76
13,401;-172,25;-26,75;195,75;262,11
13,499;17,50;-93,00;30,50;99,43
13,548;6,75;-58,50;-29,25;65,75
13,611;-16,75;-31,00;-51,25;62,19
13,698;-38,50;-9,75;-64,25;75,53
13,749;-41,25;-6,50;-65,00;77,26
13,801;-42,00;-5,00;-65,25;77,76
13,899;-44,25;-5,00;-65,75;79,41
13,949;-43,75;-4,00;-66,00;79,28
14,008;-43,75;-4,25;-66,25;79,51
14,099;-44,25;-4,50;-66,50;80,00
14,150;-44,00;-4,00;-66,25;79,63
14,218;-43,50;-3,75;-66,25;79,34
14,254;-43,75;-3,50;-66,25;79,47
14,301;-43,00;-3,75;-66,25;79,07
14,352;-43,50;-3,50;-66,50;79,54
14,402;-44,25;-4,00;-66,50;79,98
14,452;-43,75;-4,00;-66,25;79,49
14,503;-43,75;-4,00;-66,25;79,49
14,552;-39,50;-4,50;-66,00;77,05
14,604;-17,00;-8,75;-68,50;71,12
14,653;336,00;176,50;-439,75;580,89
14,705;234,00;73,25;-207,00;320,89
14,753;101,75;19,75;-113,00;153,34
14,807;23,00;0,75;-81,00;84,21
14,853;-14,25;-4,50;-70,25;71,82
14,904;-30,50;-5,25;-67,00;73,80
14,953;-38,50;-5,75;-66,25;76,84
15,005;-41,75;-5,25;-65,75;78,06
15,054;-42,50;-4,75;-65,50;78,22
15,106;-43,25;-5,00;-66,00;79,07
15,206;-43,75;-4,50;-66,00;79,31
15,254;-43,25;-5,00;-66,25;79,28
15,305;-43,50;-5,25;-66,50;79,64
15,354;-43,75;-5,50;-66,75;80,00
15,406;-43,75;-5,00;-66,75;79,97
15,455;-43,00;-4,50;-66,75;79,53
15,555;-43,50;-5,25;-66,75;79,85
15,606;-43,50;-5,50;-66,00;79,24
15,654;-43,00;-6,00;-65,25;78,37
15,707;-43,25;-6,50;-65,50;78,76
15,756;-42,00;-7,50;-64,50;77,33
15,809;-38,75;-10,25;-61,00;72,99
15,859;-25,50;-26,25;-36,75;51,86
15,909;-70,75;92,00;335,00;354,53
15,959;91,50;25,25;123,25;155,56
16,010;55,75;0,25;15,25;57,80
16,059;9,25;-4,75;-33,00;34,60
16,110;-18,50;-5,50;-53,00;56,40
16,160;-32,25;-4,75;-60,75;68,94
16,219;-38,00;-5,00;-64,25;74,81
16,259;-40,75;-4,50;-66,00;77,70
16,309;-41,75;-4,00;-66,00;78,20
16,360;-42,50;-4,75;-65,50;78,22
16,424;-43,00;-5,25;-66,25;79,16
16,512;-43,50;-4,50;-65,75;78,97
16,562;-44,00;-4,50;-66,50;79,87
16,620;-44,00;-4,25;-66,25;79,64
16,712;-44,00;-3,75;-66,50;79,83
16,761;-44,00;-4,25;-66,75;80,06
16,823;-43,75;-4,00;-66,75;79,91
16,912;-42,75;-4,50;-66,50;79,18
16,962;-42,25;-5,25;-65,75;78,33
17,022;-40,00;-6,25;-65,75;77,21
17,113;5,25;-41,25;-86,25;95,75
17,163;241,50;120,75;-792,75;837,47
17,221;124,25;15,00;-420,50;438,73
17,265;39,25;-15,00;-212,50;216,61
17,319;-6,25;-16,00;-123,75;124,94
17,365;-26,50;-11,75;-88,25;92,89
17,418;-36,00;-8,75;-74,25;82,98
17,515;-40,75;-6,50;-69,75;81,04
17,565;-42,25;-5,75;-67,50;79,84
17,618;-42,75;-4,75;-66,50;79,20
17,668;-43,00;-4,75;-66,25;79,12
17,719;-43,50;-5,00;-66,75;79,83
17,768;-43,00;-5,25;-66,75;79,57
17,819;-43,50;-5,25;-66,25;79,43
17,868;-43,50;-5,00;-66,00;79,20
17,919;-43,00;-5,00;-66,00;78,93
17,968;-43,00;-4,25;-65,50;78,47
18,020;-43,00;-4,25;-65,50;78,47
18,069;-43,00;-4,25;-65,50;78,47
18,119;-43,00;-5,00;-65,00;78,10
18,170;-42,75;-5,25;-65,50;78,39
18,221;-42,75;-5,75;-65,25;78,22
18,270;-40,50;-6,75;-63,25;75,41
18,319;-35,00;-10,25;-57,25;67,88
18,369;-10,00;-28,50;-10,00;31,82
18,421;-69,75;453,50;103,25;470,31
18,519;-47,50;267,25;30,50;273,15
18,570;-40,00;119,75;-21,25;128,03
18,622;-39,50;48,00;-46,75;77,78
18,720;-41,50;3,50;-62,50;75,10
18,770;-42,75;-1,75;-64,25;77,19
18,824;-43,00;-3,75;-65,25;78,23
18,870;-42,75;-4,75;-65,75;78,57
18,921;-42,75;-5,25;-65,50;78,39
18,971;-43,25;-4,75;-66,00;79,05
19,021;-43,50;-4,00;-65,25;78,52
19,071;-43,25;-4,25;-65,25;78,40
19,124;-43,75;-4,50;-65,00;78,48
19,171;-43,50;-4,50;-65,75;78,97
19,225;-43,25;-4,75;-65,75;78,84
19,320;-43,25;-5,25;-66,50;79,50
19,371;-42,50;-5,25;-66,25;78,89
19,424;-42,00;-6,25;-66,00;78,48
19,523;-39,50;-9,75;-66,00;77,53
19,573;-29,75;-20,00;-68,00;76,87
19,623;35,00;-76,25;-118,25;144,99
19,673;-231,75;467,25;-312,00;607,76
19,722;-156,25;237,50;-153,50;323,08
19,772;-90,25;90,75;-90,75;156,90
19,824;-59,75;29,25;-71,50;97,66
19,873;-48,50;6,00;-66,50;82,53
19,923;-44,50;-2,00;-65,25;79,01
19,973;-43,00;-4,00;-64,50;77,62
20,027;-43,00;-4,50;-64,75;77,86
20,122;-42,25;-4,75;-65,75;78,30
20,173;-43,00;-4,50;-66,00;78,90
20,224;-43,00;-4,50;-66,00;78,90
20,323;-43,50;-5,50;-66,00;79,24
20,373;-43,75;-5,00;-66,50;79,76
20,430;-43,25;-4,50;-66,25;79,25
20,479;-43,25;-4,50;-66,25;79,25
20,534;-42,75;-5,25;-66,75;79,44
20,629;-42,00;-5,25;-66,00;78,41
20,678;-42,00;-5,75;-65,50;78,02
20,740;-40,50;-7,00;-64,25;76,27
20,778;-38,75;-10,00;-61,25;73,17
20,835;-33,00;-21,75;-48,50;62,56
20,880;-33,50;-74,50;87,00;119,34
20,934;151,00;232,00;-521,75;590,63
20,985;124,25;105,50;-366,75;401,34
21,035;51,25;33,25;-210,75;219,43
21,085;3,00;5,25;-129,25;129,39
21,136;-21,50;-2,50;-92,50;95,00
21,185;-33,25;-5,00;-77,00;84,02
21,237;-38,75;-5,75;-70,75;80,87
21,285;-41,00;-5,25;-68,00;79,58
21,335;-42,00;-5,25;-66,75;79,04
21,386;-42,25;-5,25;-66,25;78,75
21,436;-43,50;-5,50;-66,50;79,65
21,535;-43,00;-4,75;-66,00;78,91
21,584;-43,00;-4,75;-66,00;78,91
21,635;-43,50;-4,75;-66,25;79,40
21,684;-42,75;-5,00;-67,00;79,63
21,734;-42,75;-5,25;-66,50;79,23
21,785;-42,25;-5,25;-66,50;78,96
21,836;-42,75;-6,00;-67,00;79,70
21,885;-42,50;-5,75;-67,00;79,55
21,935;-41,75;-5,75;-66,25;78,52
21,984;-39,75;-7,00;-66,00;77,36
22,038;-34,25;-10,50;-66,75;75,76
22,085;-9,25;-23,75;-73,50;77,79
22,138;191,25;-58,50;-279,50;343,68
22,187;78,25;60,75;123,75;158,52
22,239;35,50;19,50;92,50;100,98
22,287;1,25;-1,00;19,00;19,07
22,337;-20,50;-7,00;-25,50;33,46
22,388;-32,50;-8,00;-47,50;58,11
22,441;-38,75;-7,00;-57,25;69,48
22,538;-41,75;-6,50;-61,75;74,82
22,589;-42,75;-5,75;-64,00;77,18
22,639;-43,00;-5,00;-65,50;78,51
22,688;-43,00;-4,50;-66,00;78,90
22,738;-43,75;-4,50;-66,25;79,52
22,788;-43,50;-5,25;-66,25;79,43
22,840;-43,75;-4,75;-66,00;79,33
22,888;-43,50;-5,00;-66,25;79,41
22,938;-44,00;-4,75;-66,25;79,67
22,988;-43,25;-5,00;-66,00;79,07
23,040;-42,75;-5,25;-66,00;78,81
23,088;-43,75;-6,25;-66,00;79,43
23,138;-43,75;-6,25;-65,50;79,02
23,189;-42,75;-7,50;-65,00;78,16
23,243;-41,00;-9,25;-63,00;75,73
23,341;-33,50;-42,25;-24,50;59,22
23,391;-211,25;12,00;192,00;285,72
23,441;114,00;-65,75;-106,00;168,98
23,491;114,00;-65,75;-106,00;168,98
23,546;73,50;-49,75;-111,50;142,51
23,590;17,75;-29,75;-90,00;96,44
23,644;-14,00;-17,75;-76,75;80,01
23,740;-36,50;-8,00;-68,50;78,03
23,790;-40,25;-6,25;-67,25;78,62
23,842;-42,00;-5,75;-66,25;78,65
23,941;-43,25;-5,00;-66,25;79,28
23,992;-43,00;-4,50;-66,50;79,32
24,043;-43,25;-4,75;-66,75;79,68
24,142;-42,75;-4,75;-66,00;78,78
24,192;-42,75;-4,75;-66,50;79,20
24,242;-43,00;-4,75;-66,50;79,33
24,292;-43,00;-4,75;-66,50;79,33
24,341;-43,00;-4,75;-66,50;79,33
24,391;-43,00;-4,75;-66,50;79,33
24,443;-41,50;-5,50;-66,00;78,16
24,542;-29,50;-13,25;-67,25;74,62
24,592;25,00;-46,75;-95,25;109,01
24,644;309,50;68,75;-783,25;844,98
24,692;171,00;-0,75;-314,50;357,98
24,742;72,00;-30,25;-136,75;157,48
24,791;13,00;-27,50;-82,75;88,16
24,842;-17,00;-19,75;-68,75;73,52
24,892;-30,50;-13,50;-65,50;73,50
24,943;-37,25;-9,25;-65,00;75,49
24,991;-40,75;-7,50;-65,75;77,72
25,043;-41,50;-6,75;-66,25;78,47
25,091;-42,00;-6,25;-65,50;78,06
25,142;-42,75;-5,75;-65,50;78,43
25,192;-43,50;-5,75;-65,75;79,05
25,243;-43,50;-5,25;-66,00;79,22
25,293;-43,75;-5,00;-65,75;79,13
25,343;-43,50;-5,25;-65,75;79,01
25,392;-43,75;-5,25;-66,50;79,77
25,444;-43,50;-5,75;-66,25;79,46
25,545;-43,75;-6,00;-65,75;79,20
25,593;-43,75;-6,50;-65,25;78,83
25,644;-42,50;-7,00;-64,75;77,77
25,743;-38,00;-11,50;-60,75;72,57
25,793;-30,25;-20,25;-49,50;61,44
25,843;-5,75;-54,75;30,75;63,06
25,893;-167,50;440,50;79,00;477,85
25,943;41,00;249,50;-47,50;257,27
25,995;44,75;102,00;-69,25;131,16
26,050;11,00;35,75;-69,75;79,15
26,145;-29,00;0,00;-67,75;73,70
26,195;-35,75;-3,00;-66,75;75,78
26,251;-38,00;-4,25;-66,25;76,49
26,347;-41,75;-5,00;-66,75;78,89
26,395;-42,00;-5,00;-66,75;79,02
26,456;-41,50;-4,50;-66,50;78,52
26,545;-41,50;-4,25;-66,50;78,50
26,595;-42,00;-5,00;-66,25;78,60
26,647;-42,50;-4,75;-65,75;78,43
26,695;-43,50;-5,00;-65,75;79,00
26,758;-42,75;-4,75;-66,25;78,99
26,796;-42,50;-5,50;-66,25;78,90
26,852;-42,50;-6,00;-66,25;78,94
26,896;-41,00;-7,00;-66,25;78,22
26,953;-39,25;-9,25;-66,50;77,77
27,001;-33,50;-15,75;-68,25;77,64
27,054;-12,50;-38,00;-76,75;86,55
27,152;-460,00;402,00;-27,25;611,51
27,201;-295,75;197,00;43,50;358,01
27,253;-153,25;67,50;9,25;167,71
27,302;-86,00;16,50;-25,25;91,14
27,352;-58,50;-0,25;-45,75;74,27
27,403;-47,75;-5,25;-55,75;73,59
27,456;-44,00;-6,50;-61,00;75,49
27,553;-43,50;-6,00;-63,00;76,79
27,603;-42,75;-6,00;-64,25;77,41
27,654;-42,50;-5,75;-64,50;77,46
27,753;-43,25;-5,75;-65,50;78,70
27,804;-43,25;-5,25;-65,75;78,87
27,857;-42,50;-5,00;-64,75;77,61
27,954;-43,00;-4,75;-65,25;78,29
28,004;-42,75;-5,25;-65,25;78,18
28,055;-42,00;-5,75;-65,25;77,81
28,103;-42,25;-6,25;-64,50;77,36
28,155;-40,25;-7,50;-63,75;75,77
28,203;-37,75;-9,50;-61,25;72,57
28,256;-32,75;-15,50;-54,00;65,03
28,354;-58,50;-55,50;272,50;284,18
28,404;270,50;103,50;-215,75;361,15
28,455;216,25;28,50;-203,50;298,31
28,554;93,00;2,00;-137,25;165,80
28,604;20,25;-5,25;-97,75;99,96
28,655;-15,25;-7,50;-79,00;80,81
28,705;-30,75;-7,00;-71,50;78,15
28,754;-37,75;-6,25;-68,25;78,24
28,805;-40,25;-5,00;-66,75;78,11
28,859;-42,75;-5,50;-67,00;79,67
28,955;-43,25;-5,75;-66,25;79,33
29,005;-43,25;-5,75;-66,75;79,74
29,058;-43,50;-5,50;-66,25;79,45
29,156;-43,25;-5,25;-66,25;79,29
29,207;-42,75;-5,25;-66,00;78,81
29,264;-41,50;-5,25;-65,50;77,72
29,357;-40,50;-6,50;-65,75;77,50
29,406;-39,50;-7,75;-65,75;77,09
29,460;-34,75;-11,25;-67,00;76,31
29,558;29,75;-57,00;-104,00;122,27
29,607;320,25;-43,00;-786,50;850,29
29,659;145,50;23,50;-197,00;246,03
29,708;67,00;-11,25;-51,50;85,25
29,758;16,25;-20,50;-37,75;45,93
29,808;-11,50;-17,75;-47,50;52,00
29,860;-26,75;-13,25;-55,00;62,58
29,961;-38,50;-8,00;-63,00;74,26
30,060;-40,50;-6,00;-64,25;76,19
30,162;-43,00;-5,75;-65,50;78,56
30,260;-42,25;-5,00;-66,25;78,73
30,358;-43,25;-5,00;-65,00;78,23
30,408;-42,75;-5,50;-65,00;77,99
30,460;-42,25;-6,25;-65,25;77,99
30,509;-42,25;-6,00;-65,00;77,76
30,558;-42,25;-6,00;-64,50;77,34
30,609;-41,00;-7,25;-63,75;76,14
30,660;-39,75;-9,50;-62,50;74,68
30,760;-30,50;-29,75;-40,75;58,96
30,809;-28,50;-80,25;67,75;108,82
30,860;-327,25;455,25;-165,25;584,51
30,910;-16,75;214,50;-250,00;329,83
30,960;35,50;64,75;-177,50;192,25
31,010;14,00;11,00;-119,25;120,57
31,060;-9,75;-4,25;-89,50;90,13
31,110;-25,00;-7,50;-76,00;80,36
31,160;-32,75;-7,50;-70,00;77,65
31,209;-37,00;-7,00;-67,25;77,08
31,261;-39,75;-6,25;-66,25;77,51
31,309;-40,00;-5,75;-66,75;78,03
31,359;-41,00;-5,00;-66,50;78,28
31,410;-41,50;-4,75;-66,25;78,32
31,461;-42,50;-5,00;-66,25;78,87
31,511;-41,75;-5,25;-66,75;78,91
31,565;-41,50;-5,00;-66,25;78,33
31,662;-42,50;-5,50;-66,25;78,90
31,711;-41,75;-5,50;-66,75;78,92
31,766;-41,25;-6,00;-66,50;78,48
31,814;-41,00;-6,50;-66,50;78,39
31,872;-39,25;-7,50;-66,25;77,37
31,965;-27,25;-16,50;-68,50;75,55
32,015;4,25;-39,75;-81,25;90,55
32,077;174,00;-124,00;-287,25;358,00
32,165;-173,50;283,75;68,75;339,62
32,215;-89,75;101,75;34,00;139,87
32,270;-55,00;27,50;-10,75;62,42
32,319;-44,00;1,75;-38,25;58,33
32,371;-41,00;-5,50;-52,50;66,84
32,418;-40,75;-7,50;-59,75;72,71
32,470;-40,75;-7,50;-59,75;72,71
32,569;-42,25;-6,75;-64,50;77,40
32,619;-42,75;-6,50;-65,00;78,07
32,670;-43,25;-5,25;-65,75;78,87
32,718;-43,00;-5,75;-65,50;78,56
32,769;-42,50;-5,75;-65,75;78,50
32,818;-42,00;-5,50;-65,50;78,00
32,876;-43,00;-6,00;-65,25;78,37
32,919;-42,75;-5,75;-65,00;78,01
32,976;-42,00;-6,25;-65,00;77,64
33,018;-40,75;-6,50;-64,75;76,78
33,070;-40,00;-7,50;-64,00;75,84
33,169;-36,50;-13,00;-59,00;70,59
33,219;-28,75;-21,75;-47,00;59,23
33,271;-12,00;-51,75;9,75;54,01
33,369;217,75;201,75;-137,00;326,94
33,419;201,75;88,50;-165,25;275,40
33,470;201,75;88,50;-165,25;275,40
33,519;91,75;30,25;-121,25;155,03
33,569;22,50;6,50;-91,50;94,45
33,618;-12,25;-1,75;-76,75;77,74
33,671;-28,25;-4,50;-70,50;76,08
33,769;-38,25;-5,25;-66,50;76,90
33,818;-40,50;-5,25;-66,50;78,04
33,870;-41,75;-5,00;-66,25;78,47
33,919;-42,25;-5,00;-66,00;78,52
33,969;-42,00;-5,25;-66,50;78,83
34,018;-42,25;-5,75;-66,25;78,79
34,070;-43,00;-5,50;-65,75;78,75
34,119;-42,50;-6,00;-65,75;78,52
34,171;-42,00;-6,00;-66,25;78,67
34,218;-41,75;-6,75;-66,50;78,81
34,271;-41,75;-7,25;-66,75;79,06
34,369;-37,00;-10,50;-66,75;77,04
34,418;-31,25;-16,50;-68,00;76,63
34,470;-13,50;-31,75;-73,75;81,42
34,520;69,00;-94,00;-141,50;183,36
34,569;262,75;23,25;-897,25;935,22
34,620;21,75;35,50;-277,75;280,85
34,672;-8,75;-22,50;-79,25;82,85
34,777;-27,25;-26,25;-47,25;60,53
34,820;-33,25;-18,50;-54,00;66,06
34,870;-36,50;-13,50;-58,75;70,47
34,920;-38,75;-10,25;-61,25;73,20
34,976;-40,25;-8,75;-63,25;75,48
35,019;-41,75;-7,00;-63,75;76,53
35,071;-42,00;-6,50;-64,25;77,03
35,172;-42,75;-6,00;-64,50;77,61
35,221;-42,25;-6,00;-65,25;77,97
35,272;-42,25;-5,00;-65,00;77,69
