time;x;y;z;MF
34,897;-193,25;231,75;-331,75;448,45
34,947;-97,25;87,00;-195,50;235,05
34,998;-58,75;25,50;-123,25;138,90
35,100;-40,25;-4,25;-75,50;85,66
35,148;-40,00;-6,25;-70,50;81,30
35,200;-40,00;-6,25;-68,00;79,14
35,299;-41,00;-6,00;-66,50;78,35
35,348;-41,75;-6,00;-66,25;78,54
35,409;-41,75;-5,00;-65,75;78,05
35,499;-42,25;-6,00;-66,00;78,59
35,548;-41,75;-6,00;-66,00;78,33
35,607;-41,50;-5,75;-65,75;77,96
35,699;-41,25;-6,50;-66,00;78,10
35,749;-40,25;-7,50;-66,50;78,09
35,807;-38,00;-8,75;-66,00;76,66
35,899;-25,00;-15,25;-69,25;75,19
35,950;16,25;-31,50;-85,25;92,32
36,005;173,00;-0,25;-221,75;281,25
36,101;-55,00;110,00;137,50;184,48
36,150;-36,00;20,00;68,75;80,14
36,218;-31,00;-8,25;7,25;32,89
36,302;-35,25;-12,00;-48,50;61,15
36,351;-37,50;-10,00;-57,00;68,96
36,408;-39,50;-9,25;-61,25;73,47
36,457;-40,50;-7,75;-63,00;75,29
36,506;-40,75;-7,25;-63,50;75,80
36,556;-41,25;-7,00;-64,50;76,88
36,608;-41,50;-6,50;-65,00;77,39
36,656;-41,50;-6,00;-65,25;77,56
36,706;-41,25;-6,00;-65,25;77,43
36,756;-41,75;-6,25;-65,00;77,51
36,809;-41,50;-7,00;-65,00;77,44
36,906;-41,75;-7,75;-64,00;76,81
36,957;-41,50;-8,00;-64,00;76,70
37,008;-40,00;-9,50;-62,00;74,39
37,057;-37,25;-11,50;-59,50;71,13
37,108;-32,25;-16,75;-53,75;64,88
37,159;-20,25;-27,75;-32,25;47,12
37,210;11,00;-40,75;77,00;87,81
37,309;-11,75;67,00;-366,25;372,51
37,359;46,25;-59,25;-280,75;290,64
37,411;26,25;-63,50;-174,75;187,77
37,459;-1,25;-45,00;-115,50;123,96
37,510;-19,75;-29,00;-87,00;93,81
37,560;-30,00;-19,00;-74,50;82,53
37,612;-35,25;-13,25;-69,25;78,83
37,710;-39,25;-8,25;-66,75;77,87
37,760;-40,50;-7,25;-65,75;77,56
37,812;-41,50;-6,75;-65,75;78,04
37,911;-41,25;-6,50;-65,75;77,89
37,960;-41,25;-6,50;-65,75;77,89
38,012;-41,50;-6,50;-65,75;78,02
38,060;-40,75;-6,50;-66,25;78,05
38,110;-40,25;-6,75;-65,75;77,39
38,160;-40,00;-6,75;-65,75;77,26
38,212;-39,25;-6,75;-65,75;76,87
38,260;-36,75;-8,50;-66,25;76,24
38,310;-32,00;-10,50;-66,75;74,77
38,361;-21,75;-14,25;-68,50;73,27
38,412;6,50;-22,75;-78,00;81,51
38,511;113,25;344,00;-87,00;372,47
38,562;40,00;187,25;115,50;223,61
38,613;17,75;57,00;85,75;104,49
38,712;-16,50;-7,25;-19,25;26,37
38,762;-27,00;-10,50;-42,50;51,43
38,813;-33,00;-10,50;-54,00;64,15
38,862;-33,00;-10,50;-54,00;64,15
38,911;-36,75;-9,50;-59,75;70,79
38,962;-39,25;-8,50;-62,00;73,87
39,016;-40,00;-7,50;-64,00;75,84
39,113;-41,00;-7,00;-64,25;76,54
39,164;-41,50;-6,75;-64,50;76,99
39,214;-41,50;-7,00;-64,75;77,23
39,264;-40,75;-7,50;-64,50;76,66
39,316;-40,75;-7,75;-64,50;76,69
39,364;-41,00;-8,25;-64,25;76,66
39,414;-41,00;-9,25;-63,25;75,94
39,464;-39,00;-10,00;-62,25;74,14
39,516;-37,25;-13,00;-59,75;71,60
39,563;-34,50;-18,50;-54,50;67,10
39,616;-27,00;-29,50;-38,00;55,17
39,713;-93,50;60,25;289,50;310,13
39,764;-150,50;38,25;-536,75;558,76
39,823;-11,00;-97,25;-461,00;471,27
39,917;-3,25;-77,25;-267,75;278,69
39,968;-15,75;-47,50;-155,75;163,59
40,019;-26,50;-28,50;-104,00;111,04
40,067;-32,50;-18,50;-82,00;90,12
40,118;-36,00;-12,50;-72,00;81,46
40,168;-38,75;-9,25;-68,25;79,03
40,218;-40,50;-8,00;-66,75;78,48
40,267;-41,00;-7,00;-66,25;78,22
40,322;-40,75;-6,50;-66,50;78,26
40,420;-41,25;-6,00;-66,75;78,70
40,469;-41,00;-6,25;-66,25;78,16
40,525;-40,50;-6,00;-65,75;77,46
40,570;-40,75;-6,25;-66,00;77,82
40,622;-40,00;-6,25;-66,00;77,43
40,670;-38,75;-7,00;-65,50;76,43
40,722;-36,25;-7,50;-65,50;75,24
40,770;-33,25;-8,50;-66,25;74,61
40,822;-25,00;-10,50;-67,75;72,97
40,921;54,50;-12,25;-103,75;117,83
40,971;198,75;183,00;-221,25;349,20
41,029;25,50;266,50;130,50;297,83
41,071;7,75;104,75;149,75;182,91
41,121;-0,75;20,75;72,00;74,93
41,172;-12,25;-7,00;8,75;16,60
41,224;-22,25;-13,00;-27,25;37,50
41,273;-30,50;-13,00;-45,75;56,50
41,322;-35,25;-11,25;-55,50;66,70
41,373;-37,75;-9,75;-60,25;71,76
41,425;-39,00;-9,00;-62,00;73,80
41,473;-40,50;-8,00;-63,00;75,32
41,524;-40,75;-6,75;-63,00;75,33
41,573;-40,75;-6,25;-64,00;76,13
41,625;-41,00;-6,50;-63,50;75,87
41,724;-41,25;-7,25;-63,75;76,28
41,775;-40,75;-7,50;-63,25;75,61
41,825;-41,00;-8,50;-62,25;75,02
41,875;-39,75;-9,75;-62,50;74,71
41,926;-38,75;-10,25;-61,50;73,41
41,975;-37,25;-12,25;-59,50;71,26
42,028;-34,00;-17,25;-54,00;66,10
42,127;-7,00;-48,50;19,50;52,74
42,176;-27,50;6,00;259,25;260,77
42,229;-193,25;421,50;-560,25;727,25
42,278;31,25;137,00;-540,75;558,71
42,328;68,00;3,50;-332,00;338,91
42,377;38,00;-26,75;-191,75;197,30
42,429;7,25;-25,50;-121,00;123,87
42,479;-14,00;-18,75;-88,50;91,54
42,530;-26,50;-14,00;-75,25;81,00
42,579;-32,50;-11,00;-69,75;77,73
42,630;-36,25;-8,75;-67,75;77,33
42,680;-37,50;-7,75;-66,75;76,95
42,730;-39,75;-7,00;-66,50;77,79
42,781;-40,25;-6,50;-66,75;78,22
42,832;-40,00;-6,25;-66,50;77,85
42,899;-40,50;-6,00;-67,00;78,52
42,932;-40,25;-5,75;-66,50;77,94
42,997;-39,75;-5,25;-66,00;77,22
43,033;-39,75;-5,75;-66,00;77,26
43,099;-39,50;-6,75;-66,50;77,64
43,133;-37,00;-7,00;-66,50;76,42
43,195;-35,25;-7,75;-66,00;75,22
43,234;-31,50;-9,75;-66,75;74,45
43,333;-2,50;-22,50;-75,00;78,34
43,409;60,25;-38,00;-109,25;130,42
43,435;224,25;47,75;-298,25;376,19
43,507;-18,50;387,75;-44,00;390,68
43,533;-53,75;185,75;125,00;230,25
43,584;-31,75;46,75;91,75;107,76
43,635;-23,75;-4,25;29,50;38,11
43,734;-29,00;-15,75;-38,00;50,33
43,785;-32,75;-14,00;-50,50;61,80
43,835;-32,75;-14,00;-50,50;61,80
43,884;-36,00;-10,50;-57,50;68,65
43,935;-37,75;-8,75;-60,75;72,06
43,986;-39,25;-8,25;-62,50;74,26
44,048;-39,50;-7,00;-63,50;75,11
44,135;-41,00;-7,50;-64,00;76,38
44,186;-41,00;-8,25;-64,00;76,45
44,240;-40,50;-8,75;-63,25;75,61
44,337;-39,00;-10,25;-62,50;74,38
44,387;-37,50;-11,25;-61,00;72,48
44,441;-34,50;-13,50;-57,50;68,40
44,488;-28,50;-18,00;-50,00;60,30
44,539;-17,25;-28,00;-30,50;44,85
44,588;6,75;-43,50;35,75;56,71
44,639;-7,50;48,50;274,25;278,61
44,689;-174,25;473,00;-550,00;746,05
44,739;67,50;158,25;-587,50;612,17
44,788;103,75;3,25;-372,25;386,45
44,839;103,75;3,25;-372,25;386,45
44,889;48,75;-22,25;-210,00;216,73
44,941;7,50;-21,50;-129,00;130,99
44,991;-15,25;-16,25;-92,00;94,66
45,041;-27,50;-12,50;-76,75;82,48
45,090;-33,75;-10,00;-70,50;78,80
45,141;-36,50;-8,00;-67,50;77,15
45,190;-38,00;-7,00;-66,50;76,91
45,241;-39,25;-6,50;-66,00;77,06
45,291;-39,25;-6,25;-66,00;77,04
45,342;-39,50;-6,25;-65,50;76,74
45,442;-40,00;-6,50;-65,75;77,24
45,541;-38,50;-7,00;-65,50;76,30
45,591;-36,75;-7,00;-65,50;75,43
45,642;-34,50;-8,75;-66,00;74,99
45,742;-20,50;-13,50;-68,00;72,29
45,791;0,75;-20,75;-74,25;77,10
45,842;0,75;-20,75;-74,25;77,10
45,891;172,50;67,75;-216,75;285,18
45,942;50,25;447,00;-43,75;451,94
45,992;0,00;249,25;174,50;304,26
46,047;7,00;81,25;138,75;160,94
46,143;-10,00;-8,00;2,00;12,96
46,193;-20,25;-12,25;-29,50;37,82
46,243;-27,25;-11,50;-46,75;55,32
46,293;-31,50;-10,00;-54,75;63,95
46,343;-34,50;-8,75;-58,25;68,26
46,393;-37,00;-8,50;-60,50;71,42
46,444;-38,25;-7,75;-62,00;73,26
46,492;-38,75;-7,00;-62,50;73,87
46,545;-39,00;-6,50;-63,00;74,38
46,644;-39,75;-7,25;-63,00;74,84
46,693;-38,75;-7,50;-62,50;73,92
46,743;-38,75;-9,00;-62,00;73,67
46,793;-38,50;-10,50;-61,00;72,89
46,843;-38,50;-10,50;-61,00;72,89
46,943;-31,00;-20,50;-50,00;62,30
46,993;-21,00;-31,00;-32,75;49,74
47,043;-3,50;-49,75;20,00;53,73
47,093;-4,00;-43,00;215,00;219,29
47,151;-389,00;453,50;-46,50;599,29
47,243;78,00;-42,25;-441,75;450,57
47,293;76,50;-76,50;-266,75;287,85
47,347;39,00;-61,25;-160,50;176,16
47,393;8,50;-41,25;-108,25;116,15
47,448;-11,50;-27,00;-84,25;89,21
47,542;-30,75;-13,00;-69,25;76,88
47,593;-34,00;-9,25;-67,00;75,70
47,643;-35,75;-8,00;-66,25;75,70
47,693;-37,50;-6,75;-65,50;75,78
47,743;-39,00;-6,50;-65,75;76,72
47,792;-39,50;-6,25;-65,25;76,53
47,844;-39,50;-6,25;-65,25;76,53
47,943;-39,50;-5,00;-65,75;76,87
47,993;-38,50;-5,00;-65,00;75,71
48,045;-36,75;-5,50;-64,75;74,66
48,147;-30,00;-7,25;-65,00;71,96
48,194;-21,25;-9,25;-66,25;70,19
48,245;-2,75;-12,25;-70,75;71,86
48,344;155,75;37,75;-164,50;229,66
48,393;152,00;373,00;-163,00;434,51
48,445;-4,25;316,00;175,50;361,49
48,544;0,75;19,00;109,75;111,39
48,595;-5,25;-12,75;35,25;37,85
48,645;-15,25;-19,25;-10,50;26,71
48,695;-23,50;-17,75;-35,00;45,74
48,747;-29,00;-15,50;-47,75;57,98
48,795;-33,00;-13,75;-54,75;65,39
48,845;-33,00;-13,75;-54,75;65,39
48,895;-35,75;-12,00;-59,00;70,02
48,946;-37,75;-9,50;-61,00;72,36
48,995;-38,75;-9,00;-62,25;73,88
49,046;-39,25;-9,25;-62,50;74,38
49,096;-38,50;-9,25;-62,25;73,78
49,146;-38,00;-9,50;-61,75;73,13
49,196;-38,00;-10,50;-61,25;72,84
49,248;-37,25;-11,50;-60,25;71,76
49,347;-32,50;-16,50;-54,50;65,56
49,398;-28,25;-21,75;-47,50;59,39
49,451;-16,75;-30,75;-30,00;46,11
49,499;3,25;-45,50;20,00;49,81
49,550;22,50;-32,00;184,75;188,85
49,649;6,75;327,75;-596,00;680,21
49,751;145,25;-21,50;-322,25;354,13
49,800;81,50;-36,75;-188,50;208,63
49,863;32,25;-29,50;-120,50;128,18
49,911;0,00;-20,25;-89,00;91,27
49,962;-18,00;-13,75;-75,75;79,06
50,011;-27,00;-10,00;-70,25;75,92
50,063;-32,00;-8,00;-67,25;74,90
50,112;-36,25;-6,75;-66,25;75,82
50,162;-38,00;-5,75;-65,75;76,16
50,212;-38,00;-5,25;-65,50;75,91
50,264;-38,25;-5,25;-65,50;76,03
50,363;-39,00;-5,25;-65,75;76,63
50,414;-38,00;-5,00;-65,75;76,11
50,464;-37,25;-6,25;-66,00;76,04
50,514;-34,75;-6,25;-66,25;75,07
50,568;-31,50;-7,00;-66,00;73,47
50,613;-26,25;-8,25;-66,25;71,74
50,665;-16,25;-11,75;-68,75;71,61
50,764;59,75;-22,00;-101,75;120,03
50,814;175,25;23,25;-203,25;269,38
50,865;175,25;23,25;-203,25;269,38
50,914;-57,25;137,50;94,00;176,12
50,965;-71,25;32,00;173,00;189,81
51,015;-40,25;-28,50;115,50;125,59
51,066;-25,00;-41,75;46,50;67,31
51,115;-22,25;-36,25;-1,50;42,56
51,165;-25,25;-28,25;-28,75;47,56
51,214;-28,75;-22,00;-43,50;56,59
51,266;-32,25;-18,00;-52,50;64,19
51,315;-33,75;-14,00;-56,50;67,29
51,367;-35,00;-12,50;-59,25;69,94
51,415;-36,00;-11,50;-60,00;70,91
51,474;-36,50;-10,75;-60,75;71,68
51,569;-36,75;-10,75;-61,50;72,45
51,617;-36,50;-10,75;-61,25;72,11
51,668;-35,75;-11,50;-60,25;71,00
51,718;-34,75;-12,00;-59,00;69,52
51,769;-33,00;-14,25;-56,75;67,18
51,819;-28,50;-16,75;-51,75;61,41
51,870;-28,50;-16,75;-51,75;61,41
51,969;11,25;-39,75;38,75;56,64
52,019;24,00;5,25;222,00;223,36
52,070;-169,00;494,25;123,75;536,80
52,119;105,50;418,50;-496,75;658,05
52,169;237,00;152,50;-468,75;546,95
52,218;190,25;23,00;-302,50;358,09
52,270;110,75;-16,25;-182,75;214,31
52,370;11,25;-17,75;-90,25;92,66
52,470;-21,50;-9,75;-69,75;73,64
52,519;-29,50;-8,50;-67,50;74,15
52,575;-33,25;-7,00;-66,75;74,90
52,622;-35,50;-6,00;-66,25;75,40
52,674;-36,50;-5,50;-66,25;75,84
52,773;-36,75;-4,50;-65,75;75,46
52,823;-36,75;-5,25;-66,25;75,94
52,874;-36,75;-5,25;-66,25;75,94
52,924;-35,50;-5,75;-66,00;75,16
52,973;-33,50;-6,50;-65,75;74,08
53,023;-30,50;-7,50;-66,25;73,32
53,075;-24,25;-9,00;-67,25;72,05
53,123;-11,75;-11,50;-70,00;71,90
53,173;12,25;-15,75;-77,50;80,03
53,224;62,25;-15,25;-103,50;121,74
53,274;164,25;35,25;-187,50;251,75
53,325;156,75;295,00;-252,00;418,45
53,374;-78,25;347,25;55,50;360,26
53,424;-97,50;146,25;184,50;254,82
53,474;-53,50;17,25;143,75;154,35
53,525;-28,50;-27,75;71,75;82,04
53,575;-22,00;-34,75;16,25;44,22
53,625;-23,00;-31,00;-17,75;42,49
53,677;-26,75;-25,00;-36,75;51,88
53,776;-33,00;-17,25;-53,25;64,98
53,826;-34,50;-15,25;-56,00;67,52
53,876;-34,50;-15,25;-56,00;67,52
53,926;-35,75;-13,75;-58,25;69,72
53,976;-37,50;-13,00;-59,25;71,31
54,025;-37,00;-12,50;-59,00;70,75
54,076;-36,00;-12,25;-58,00;69,35
54,126;-34,75;-13,50;-57,25;68,32
54,176;-33,00;-15,50;-56,00;66,82
54,226;-30,25;-18,25;-52,25;63,07
54,278;-25,75;-21,50;-45,75;56,73
54,377;-5,75;-40,25;-4,00;40,85
54,427;12,50;-54,75;71,75;91,11
54,478;1,00;-9,50;266,75;266,92
54,577;61,75;538,50;-444,00;700,66
54,627;242,75;256,50;-467,00;585,50
54,678;215,50;82,50;-314,50;390,07
54,728;134,25;13,50;-191,75;234,46
54,778;66,00;-5,25;-123,75;140,35
54,827;22,00;-7,00;-90,25;93,16
54,879;22,00;-7,00;-90,25;93,16
54,978;-22,50;-3,50;-68,25;71,95
55,030;-30,75;-2,25;-65,75;72,62
55,083;-34,75;-2,00;-64,75;73,51
55,128;-37,50;-2,00;-64,50;74,64
55,178;-38,25;-1,50;-64,25;74,79
55,229;-38,50;-1,50;-64,25;74,92
55,280;-38,75;-0,75;-64,50;75,25
55,329;-37,75;-1,00;-64,50;74,74
55,383;-36,50;-0,75;-64,25;73,90
55,481;-30,25;-2,00;-64,50;71,27
55,531;-22,00;-2,25;-66,00;69,61
55,588;-9,25;-3,25;-68,25;68,95
55,634;18,50;-5,50;-77,25;79,62
55,685;74,75;2,75;-105,75;129,53
55,734;171,50;71,25;-190,00;265,69
55,785;154,50;320,50;-250,00;434,85
55,886;12,25;159,25;14,25;160,35
55,936;-18,25;20,25;80,50;84,99
55,986;-20,25;-34,25;55,75;68,49
56,036;-21,25;-45,75;17,50;53,39
56,088;-24,25;-42,00;-12,00;49,96
56,137;-27,75;-34,25;-31,25;54,03
56,186;-30,50;-28,25;-43,00;59,81
56,236;-33,00;-23,25;-49,25;63,68
56,293;-34,75;-20,25;-53,75;67,13
56,391;-36,25;-16,75;-57,25;69,80
56,440;-37,00;-15,25;-57,50;70,06
56,492;-35,50;-15,50;-57,00;68,92
56,541;-34,00;-15,00;-56,50;67,63
56,592;-33,00;-16,75;-55,50;66,71
56,642;-30,25;-18,50;-52,25;63,15
56,693;-26,75;-20,50;-47,25;58,04
56,792;-11,50;-28,50;-24,00;38,99
56,893;23,75;-24,75;69,00;77,06
56,992;-23,00;568,00;161,25;590,89
57,042;235,00;659,25;-370,50;791,90
57,093;356,75;373,75;-410,50;659,90
57,141;281,75;162,75;-285,50;432,88
57,192;173,75;59,75;-178,75;256,34
57,243;89,00;19,75;-117,75;148,92
57,293;34,75;5,50;-87,50;94,31
57,343;2,50;1,25;-74,00;74,05
57,393;-15,00;0,00;-68,25;69,88
57,442;-24,25;0,25;-65,75;70,08
57,495;-30,25;-0,25;-64,75;71,47
57,593;-34,75;-1,00;-64,50;73,27
57,644;-35,00;-1,25;-64,25;73,18
57,696;-35,75;-1,75;-64,50;73,77
57,743;-35,25;-2,50;-64,75;73,77
57,794;-33,75;-2,75;-64,75;73,07
57,843;-33,75;-2,75;-64,75;73,07
57,894;-29,25;-4,50;-65,25;71,65
57,944;-21,75;-5,50;-66,25;69,95
57,993;-11,00;-8,00;-68,75;70,08
58,043;7,00;-12,50;-74,50;75,87
58,095;40,75;-17,75;-88,75;99,26
58,194;214,75;53,00;-246,00;330,82
58,243;196,50;319,00;-352,50;514,42
58,295;-85,50;449,50;-51,50;460,45
58,343;-146,00;241,00;179,00;333,82
58,394;-89,75;60,00;192,75;220,92
58,443;-41,75;-20,00;125,50;133,77
58,495;-21,00;-41,50;58,50;74,74
58,594;-18,00;-33,50;-16,50;41,45
58,644;-21,25;-28,00;-33,00;48,21
58,694;-25,00;-23,25;-43,00;54,91
58,744;-27,75;-19,50;-48,50;59,18
58,795;-29,75;-17,00;-51,75;62,07
58,896;-30,75;-15,00;-53,50;63,50
58,945;-30,75;-14,50;-53,75;63,60
58,995;-29,50;-14,50;-53,25;62,58
59,044;-28,00;-15,50;-51,75;60,85
59,096;-25,00;-16,25;-48,75;57,15
59,195;-13,00;-20,25;-34,75;42,27
59,246;-2,25;-22,25;-16,25;27,64
59,296;17,50;-23,75;22,00;36,80
59,345;34,50;3,00;98,75;104,65
59,398;18,50;133,25;201,75;242,49
59,448;-148,25;456,25;-12,25;479,89
59,498;-192,25;422,75;-567,50;733,30
59,548;-71,50;178,25;-671,00;697,94
59,597;6,00;5,50;-537,75;537,81
59,648;21,50;-58,00;-380,25;385,25
59,699;9,75;-67,75;-263,75;272,49
59,748;-9,50;-56,00;-189,25;197,59
59,797;-25,50;-41,75;-144,25;152,32
59,848;-25,50;-41,75;-144,25;152,32
59,899;-37,00;-25,75;-112,00;120,73
59,947;-43,00;-16,00;-93,00;103,70
59,998;-45,75;-10,50;-82,75;95,14
60,048;-45,75;-7,25;-75,25;88,36
60,098;-46,00;-5,25;-72,00;85,60
60,148;-45,75;-4,50;-69,75;83,54
60,198;-45,00;-4,00;-69,00;82,47
60,247;-45,25;-4,00;-68,00;81,78
60,301;-45,00;-3,50;-66,75;80,58
60,400;-44,75;-4,25;-66,75;80,47
60,450;-44,50;-4,25;-66,00;79,71
60,509;-45,00;-4,50;-65,75;79,80
60,601;-45,50;-4,50;-65,75;80,08
60,650;-44,75;-4,50;-65,75;79,66
60,706;-44,75;-4,50;-65,75;79,66
60,750;-44,75;-4,50;-65,75;79,66
60,810;-44,75;-4,50;-65,75;79,66
60,852;-45,00;-5,25;-66,00;80,05
60,904;-44,25;-4,75;-66,25;79,81
60,953;-43,50;-4,50;-66,00;79,17
61,012;-43,25;-4,50;-65,50;78,62
61,060;-43,25;-5,25;-65,50;78,67
61,111;-43,75;-5,75;-65,75;79,18
61,161;-43,50;-5,25;-66,00;79,22
61,211;-43,75;-4,75;-66,00;79,33
61,262;-44,25;-4,75;-65,50;79,19
61,315;-43,75;-5,50;-65,50;78,96
61,363;-43,75;-4,75;-65,75;79,12
61,414;-43,75;-4,75;-66,00;79,33
61,463;-44,25;-4,25;-66,25;79,78
61,514;-43,50;-4,25;-66,00;79,16
61,563;-43,25;-4,75;-66,00;79,05
61,614;-43,00;-4,75;-66,75;79,54
61,664;-44,00;-4,25;-66,75;80,06
61,716;-43,75;-4,25;-67,25;80,34
61,764;-43,00;-3,50;-67,50;80,11
61,814;-43,75;-4,25;-67,25;80,34
61,864;-43,75;-4,25;-67,25;80,34
61,917;-42,75;-5,25;-67,50;80,07
61,964;-42,50;-5,00;-67,25;79,71
62,014;-43,50;-5,00;-67,50;80,46
62,065;-43,50;-4,75;-67,75;80,65
62,116;-43,75;-4,75;-68,25;81,21
62,164;-43,25;-4,75;-67,50;80,31
62,215;-44,00;-4,75;-67,00;80,30
62,264;-43,00;-4,50;-67,50;80,16
62,315;-43,00;-4,25;-67,75;80,36
62,415;-44,50;-4,25;-67,75;81,17
62,464;-43,50;-4,50;-67,50;80,43
62,515;-43,25;-4,25;-66,75;79,65
62,564;-43,25;-4,00;-67,25;80,06
62,615;-44,25;-3,75;-66,75;80,17
62,664;-44,25;-4,25;-66,50;79,99
62,715;-44,25;-4,00;-66,50;79,98
62,765;-43,75;-4,50;-66,00;79,31
62,814;-43,75;-4,50;-66,00;79,31
62,865;-43,75;-4,50;-66,00;79,31
62,916;-43,50;-4,75;-66,00;79,19
63,015;-43,25;-5,00;-65,75;78,86
63,066;-42,75;-4,50;-65,75;78,55
63,122;-43,00;-4,50;-65,25;78,27
63,216;-42,75;-4,50;-66,00;78,76
63,266;-42,75;-4,50;-66,50;79,18
63,326;-43,25;-4,25;-67,00;79,86
63,418;-43,25;-4,25;-67,00;79,86
63,468;-43,25;-4,25;-67,00;79,86
63,532;-43,25;-4,25;-67,00;79,86
63,569;-43,25;-4,25;-67,00;79,86
63,630;-43,25;-4,25;-67,00;79,86
63,680;-44,50;-4,25;-67,50;80,96
63,731;-43,50;-4,00;-67,50;80,40
63,781;-43,25;-3,50;-68,00;80,66
63,831;-43,25;-3,50;-67,50;80,24
63,880;-43,25;-3,50;-67,50;80,24
63,931;-43,50;-4,00;-67,75;80,61
63,980;-44,25;-4,25;-67,00;80,41
64,030;-43,75;-4,25;-66,50;79,71
64,080;-43,75;-4,50;-66,25;79,52
64,132;-44,25;-4,25;-66,25;79,78
64,180;-43,50;-4,50;-66,00;79,17
64,231;-43,00;-5,00;-66,25;79,14
64,280;-43,75;-4,50;-66,25;79,52
64,332;-43,50;-4,00;-66,00;79,15
64,431;-43,00;-4,25;-65,75;78,68
64,480;-43,50;-4,25;-66,50;79,58
64,531;-43,00;-4,00;-65,75;78,66
64,581;-42,75;-3,75;-66,00;78,72
64,631;-43,25;-4,50;-66,25;79,25
64,680;-43,50;-4,25;-66,25;79,37
64,731;-43,50;-4,25;-65,75;78,95
64,781;-43,00;-3,75;-66,00;78,86
64,831;-43,00;-4,00;-66,25;79,08
64,881;-43,00;-4,00;-66,25;79,08
64,931;-42,50;-3,75;-66,50;79,01
64,980;-42,25;-4,00;-66,50;78,89
65,031;-43,50;-4,00;-66,75;79,77
65,080;-43,25;-3,50;-67,25;80,03
65,131;-43,25;-3,25;-67,50;80,23
65,181;-43,00;-3,75;-67,00;79,70
65,231;-43,50;-3,75;-67,25;80,18
65,280;-43,00;-4,00;-67,25;79,92
65,332;-43,00;-4,25;-67,00;79,72
65,380;-42,75;-4,50;-66,75;79,39
65,430;-42,75;-4,50;-66,75;79,39
65,480;-43,75;-3,75;-66,75;79,90
65,531;-43,25;-4,00;-66,50;79,43
65,631;-44,50;-4,50;-66,75;80,35
65,680;-44,25;-3,50;-67,25;80,58
65,731;-44,25;-3,50;-67,25;80,58
65,781;-44,25;-4,25;-67,25;80,61
65,831;-43,75;-4,00;-66,75;79,91
65,881;-43,50;-4,25;-66,50;79,58
65,932;-43,25;-4,00;-67,00;79,85
65,982;-43,25;-3,75;-66,75;79,63
66,033;-42,75;-3,75;-66,50;79,14
66,111;-42,00;-3,50;-66,75;78,94
66,134;-42,50;-3,75;-66,25;78,80
66,209;-42,50;-3,75;-66,25;78,80
66,233;-42,50;-3,75;-66,25;78,80
66,283;-42,50;-3,75;-66,25;78,80
66,340;-42,50;-2,75;-66,75;79,18
66,433;-42,75;-2,75;-66,75;79,31
66,483;-42,75;-3,00;-66,75;79,32
66,545;-42,50;-4,00;-66,75;79,23
66,584;-43,00;-3,50;-66,75;79,48
66,635;-43,50;-3,00;-66,50;79,52
66,685;-43,50;-3,50;-66,50;79,54
66,737;-43,50;-3,25;-67,00;79,95
66,786;-43,00;-3,00;-67,00;79,67
66,839;-43,25;-3,25;-67,00;79,81
66,888;-43,50;-3,00;-66,75;79,73
66,939;-43,50;-3,00;-66,75;79,73
67,038;-44,25;-3,75;-67,00;80,38
67,088;-44,00;-3,75;-66,75;80,04
67,150;-44,25;-3,25;-66,50;79,94
67,245;-45,50;-3,25;-66,50;80,64
