
time;gfx;gFy;gFz;Bx;By;Bz;
1,2970;0,0000;-0,1114;0,9890;-5,7500;0,0000;38,0000;
1,3070;0,0000;-0,1114;0,9890;-5,7500;0,0000;38,0000;
1,3180;0,0000;-0,1114;0,9890;-5,7500;0,0000;38,0000;
1,3270;0,0000;-0,1114;0,9890;-5,7500;0,0000;38,0000;
1,3370;0,0000;-0,1114;0,9890;-5,7500;0,0000;38,0000;
1,3420;0,0000;-0,1114;0,9890;-5,7500;1,5000;37,5000;
1,3470;0,0000;-0,1114;0,9890;-5,7500;1,5000;37,5000;
1,3570;0,0000;-0,1114;0,9890;-5,7500;1,5000;37,5000;
1,3670;0,0000;-0,1114;0,9890;-5,7500;1,5000;37,5000;
1,3760;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,3770;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,3780;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,3870;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,3970;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4070;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4170;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4270;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4370;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4470;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4570;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4670;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4770;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4870;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,4970;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,5070;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,5170;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,5270;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,5370;0,0137;-0,1036;0,9850;-5,7500;1,5000;37,5000;
1,5420;0,0137;-0,1036;0,9850;-4,7500;1,5000;37,0000;
1,5470;0,0137;-0,1036;0,9850;-4,7500;1,5000;37,0000;
1,5570;0,0137;-0,1036;0,9850;-4,7500;1,5000;37,0000;
1,5670;0,0137;-0,1036;0,9850;-4,7500;1,5000;37,0000;
1,5760;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,5770;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,5790;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,5870;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,5970;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6070;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6170;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6370;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6380;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6480;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6570;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6690;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6770;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6870;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,6980;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,7130;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,7180;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,7270;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,7370;0,0078;-0,1036;0,9890;-4,7500;1,5000;37,0000;
1,7440;0,0078;-0,1036;0,9890;-4,5000;2,7500;37,7500;
1,7470;0,0078;-0,1036;0,9890;-4,5000;2,7500;37,7500;
1,7570;0,0078;-0,1036;0,9890;-4,5000;2,7500;37,7500;
1,7670;0,0078;-0,1036;0,9890;-4,5000;2,7500;37,7500;
1,7750;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,7760;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,7800;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,7870;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,7970;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8070;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8180;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8270;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8370;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8470;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8570;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8680;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8770;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8870;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,8980;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,9070;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,9180;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,9270;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,9410;0,0078;-0,1114;0,9870;-4,5000;2,7500;37,7500;
1,9450;0,0078;-0,1114;0,9870;-5,2500;1,5000;37,2500;
1,9520;0,0078;-0,1114;0,9870;-5,2500;1,5000;37,2500;
1,9580;0,0078;-0,1114;0,9870;-5,2500;1,5000;37,2500;
1,9670;0,0078;-0,1114;0,9870;-5,2500;1,5000;37,2500;
1,9760;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
1,9770;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
1,9830;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
1,9870;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
1,9980;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0070;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0170;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0270;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0370;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0470;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0570;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0670;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0770;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0870;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,0970;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,1070;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,1170;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,1270;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,1390;0,0078;-0,1036;0,9870;-5,2500;1,5000;37,2500;
2,1450;0,0078;-0,1036;0,9870;-6,0000;0,2500;37,7500;
2,1480;0,0078;-0,1036;0,9870;-6,0000;0,2500;37,7500;
2,1570;0,0078;-0,1036;0,9870;-6,0000;0,2500;37,7500;
2,1670;0,0078;-0,1036;0,9870;-6,0000;0,2500;37,7500;
2,1780;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,1780;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,1800;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,1870;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,1970;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2070;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2170;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2270;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2370;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2470;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2570;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2670;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2780;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2870;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,2970;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,3070;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,3170;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,3270;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,3370;0,0098;-0,0977;0,9870;-6,0000;0,2500;37,7500;
2,3460;0,0098;-0,0977;0,9870;-6,0000;0,0000;37,5000;
2,3480;0,0098;-0,0977;0,9870;-6,0000;0,0000;37,5000;
2,3570;0,0098;-0,0977;0,9870;-6,0000;0,0000;37,5000;
2,3670;0,0098;-0,0977;0,9870;-6,0000;0,0000;37,5000;
2,3750;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,3760;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,3780;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,3870;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,3970;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4090;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4170;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4270;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4370;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4470;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4570;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4670;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4770;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4870;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,4970;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,5160;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,5270;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,5370;0,0039;-0,1368;0,9890;-6,0000;0,0000;37,5000;
2,5460;0,0039;-0,1368;0,9890;-5,2500;0,2500;37,2500;
2,5490;0,0039;-0,1368;0,9890;-5,2500;0,2500;37,2500;
2,5590;0,0039;-0,1368;0,9890;-5,2500;0,2500;37,2500;
2,5670;0,0039;-0,1368;0,9890;-5,2500;0,2500;37,2500;
2,5750;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,5760;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,5780;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,5870;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,5990;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6070;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6170;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6270;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6370;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6480;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6570;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6670;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6770;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6870;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,6980;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,7180;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,7270;0,0078;-0,0958;0,9870;-5,2500;0,2500;37,2500;
2,7470;0,0078;-0,0958;0,9870;-5,2500;1,0000;37,0000;
2,7490;0,0078;-0,0958;0,9870;-5,2500;1,0000;37,0000;
2,7570;0,0078;-0,0958;0,9870;-5,2500;1,0000;37,0000;
2,7670;0,0078;-0,0958;0,9870;-5,2500;1,0000;37,0000;
2,7760;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,7780;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,7810;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,7870;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,7980;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8070;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8170;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8270;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8370;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8480;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8580;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8670;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8780;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8880;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,8990;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,9070;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,9170;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,9270;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,9370;0,0059;-0,1192;0,9890;-5,2500;1,0000;37,0000;
2,9470;0,0059;-0,1192;0,9890;-5,7500;0,2500;37,5000;
2,9490;0,0059;-0,1192;0,9890;-5,7500;0,2500;37,5000;
2,9570;0,0059;-0,1192;0,9890;-5,7500;0,2500;37,5000;
2,9710;0,0059;-0,1192;0,9890;-5,7500;0,2500;37,5000;
2,9770;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
2,9780;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
2,9790;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
2,9870;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
2,9980;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0070;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0170;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0270;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0370;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0480;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0580;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0670;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0770;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0870;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,0980;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,1170;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,1270;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,1370;0,0059;-0,1114;0,9870;-5,7500;0,2500;37,5000;
3,1470;0,0059;-0,1114;0,9870;-4,7500;0,0000;37,7500;
3,1490;0,0059;-0,1114;0,9870;-4,7500;0,0000;37,7500;
3,1570;0,0059;-0,1114;0,9870;-4,7500;0,0000;37,7500;
3,1670;0,0059;-0,1114;0,9870;-4,7500;0,0000;37,7500;
3,1760;0,0059;-0,0997;0,9890;-4,7500;0,0000;37,7500;
3,1770;0,0059;-0,0997;0,9890;-4,7500;0,0000;37,7500;
3,1780;0,0059;-0,0997;0,9890;-4,7500;0,0000;37,7500;
3,1870;0,0059;-0,0997;0,9890;-4,7500;0,0000;37,7500;
3,1980;0,0059;-0,0997;0,9890;-4,7500;0,0000;37,7500;
3,2070;0,0059;-0,0997;0,9890;-4,7500;0,0000;37,7500;
