
time;gfx;gFy;gFz;Bx;By;Bz;
3,7030;0,0039;-0,1036;0,9870;12,5000;0,0000;41,7500;
3,7210;0,0039;-0,1036;0,9870;12,5000;0,0000;41,7500;
3,7320;0,0039;-0,1036;0,9870;12,5000;0,0000;41,7500;
3,7440;0,0039;-0,1036;0,9870;13,5000;0,7500;41,7500;
3,7500;0,0039;-0,1036;0,9870;13,5000;0,7500;41,7500;
3,7630;0,0039;-0,1036;0,9870;13,5000;0,7500;41,7500;
3,7740;0,0039;-0,1036;0,9870;13,5000;0,7500;41,7500;
3,7860;0,0039;-0,1036;0,9870;13,5000;0,7500;41,7500;
3,8080;0,0039;-0,1036;0,9870;13,5000;0,7500;41,7500;
3,8220;0,0039;-0,1036;0,9870;13,5000;0,7500;41,7500;
3,8310;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,8320;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,8370;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,8540;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,8650;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,8830;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,8910;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,9020;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,9100;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,9220;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,9300;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,9410;0,0039;-0,1036;0,9890;13,5000;0,7500;41,7500;
3,9450;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
3,9530;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
3,9630;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
3,9700;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
3,9800;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
3,9890;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
4,0010;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
4,0090;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
4,0200;0,0039;-0,1036;0,9890;13,7500;2,7500;42,0000;
4,0270;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,0280;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,0310;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,0410;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,0510;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,0600;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,0690;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,0860;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,1000;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,1090;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,1190;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,1290;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,1400;0,0039;-0,0977;0,9929;13,7500;2,7500;42,0000;
4,1450;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,1490;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,1600;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,1690;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,1810;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,1890;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,2010;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,2090;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,2190;0,0039;-0,0977;0,9929;13,7500;2,5000;42,2500;
4,2280;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2300;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2310;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2400;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2490;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2590;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2690;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2800;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2890;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,2990;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,3100;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,3200;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,3360;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,3400;0,0059;-0,0977;0,9890;13,7500;2,5000;42,2500;
4,3500;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,3510;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,3600;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,3690;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,3820;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,3890;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,3990;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,4090;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,4200;0,0059;-0,0977;0,9890;13,5000;3,0000;42,2500;
4,4270;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4280;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4300;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4390;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4490;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4590;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4690;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4790;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,4910;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5010;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5090;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5200;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5290;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5400;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5460;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5490;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5600;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5690;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5810;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,5890;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,6000;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,6090;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,6200;0,0098;-0,0958;0,9850;13,5000;3,0000;42,2500;
4,6280;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,6290;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,6400;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,6640;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,6740;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,6810;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,6930;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,7090;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,7240;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,7380;0,0039;-0,0860;0,9948;13,5000;3,0000;42,2500;
4,7490;0,0039;-0,0860;0,9948;14,2500;1,7500;42,5000;
4,7600;0,0039;-0,0860;0,9948;14,2500;1,7500;42,5000;
4,7750;0,0039;-0,0860;0,9948;14,2500;1,7500;42,5000;
4,7850;0,0039;-0,0860;0,9948;14,2500;1,7500;42,5000;
4,7940;0,0039;-0,0860;0,9948;14,2500;1,7500;42,5000;
4,8070;0,0039;-0,0860;0,9948;14,2500;1,7500;42,5000;
4,8260;0,0039;-0,0860;0,9948;14,2500;1,7500;42,5000;
4,8300;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,8310;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,8440;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,8580;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,8750;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,8830;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,8910;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,9060;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,9150;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,9270;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,9460;0,0117;-0,1153;0,9890;14,2500;1,7500;42,5000;
4,9500;0,0117;-0,1153;0,9890;14,7500;0,5000;42,5000;
4,9640;0,0117;-0,1153;0,9890;14,7500;0,5000;42,5000;
4,9750;0,0117;-0,1153;0,9890;14,7500;0,5000;42,5000;
4,9860;0,0117;-0,1153;0,9890;14,7500;0,5000;42,5000;
5,0120;0,0117;-0,1153;0,9890;14,7500;0,5000;42,5000;
5,0260;0,0117;-0,1153;0,9890;14,7500;0,5000;42,5000;
5,0290;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,0410;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,0420;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,0610;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,0740;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,0840;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,0940;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,1080;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,1290;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,1480;-0,0059;-0,1329;1,0026;14,7500;0,5000;42,5000;
5,1520;-0,0059;-0,1329;1,0026;13,7500;1,7500;42,5000;
5,1640;-0,0059;-0,1329;1,0026;13,7500;1,7500;42,5000;
5,1750;-0,0059;-0,1329;1,0026;13,7500;1,7500;42,5000;
5,1940;-0,0059;-0,1329;1,0026;13,7500;1,7500;42,5000;
5,2110;-0,0059;-0,1329;1,0026;13,7500;1,7500;42,5000;
5,2230;-0,0059;-0,1329;1,0026;13,7500;1,7500;42,5000;
5,2280;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,2290;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,2390;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,2470;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,2510;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,2690;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,2820;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,2940;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,3050;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,3220;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,3290;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,3400;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,3490;0,0078;-0,1427;0,9870;13,7500;1,7500;42,5000;
5,3540;0,0078;-0,1427;0,9870;13,2500;1,7500;42,2500;
5,3630;0,0078;-0,1427;0,9870;13,2500;1,7500;42,2500;
5,3720;0,0078;-0,1427;0,9870;13,2500;1,7500;42,2500;
5,3830;0,0078;-0,1427;0,9870;13,2500;1,7500;42,2500;
5,3950;0,0078;-0,1427;0,9870;13,2500;1,7500;42,2500;
5,4050;0,0078;-0,1427;0,9870;13,2500;1,7500;42,2500;
5,4180;0,0078;-0,1427;0,9870;13,2500;1,7500;42,2500;
5,4290;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,4300;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,4420;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,4530;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,4650;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,4780;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,4950;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,5020;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,5140;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,5220;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,5340;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,5460;0,0059;-0,0919;0,9909;13,2500;1,7500;42,2500;
5,5580;0,0059;-0,0919;0,9909;13,0000;0,7500;42,5000;
5,5680;0,0059;-0,0919;0,9909;13,0000;0,7500;42,5000;
5,5900;0,0059;-0,0919;0,9909;13,0000;0,7500;42,5000;
5,6290;0,0059;-0,0919;0,9909;13,0000;0,7500;42,5000;
5,6310;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,6320;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,6320;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,6410;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,6520;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,6660;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,6860;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,7040;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,7100;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,7230;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,7340;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,7460;-0,0020;-0,1485;0,9968;13,0000;0,7500;42,5000;
5,7580;-0,0020;-0,1485;0,9968;13,0000;1,7500;41,5000;
5,7670;-0,0020;-0,1485;0,9968;13,0000;1,7500;41,5000;
5,7820;-0,0020;-0,1485;0,9968;13,0000;1,7500;41,5000;
5,7940;-0,0020;-0,1485;0,9968;13,0000;1,7500;41,5000;
5,8050;-0,0020;-0,1485;0,9968;13,0000;1,7500;41,5000;
5,8190;-0,0020;-0,1485;0,9968;13,0000;1,7500;41,5000;
5,8280;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,8290;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,8400;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,8530;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,8670;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,8920;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,9010;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,9100;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,9210;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,9300;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,9420;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,9510;0,0117;-0,1016;0,9811;13,0000;1,7500;41,5000;
5,9590;0,0117;-0,1016;0,9811;13,5000;1,7500;41,5000;
5,9640;0,0117;-0,1016;0,9811;13,5000;1,7500;41,5000;
5,9750;0,0117;-0,1016;0,9811;13,5000;1,7500;41,5000;
5,9870;0,0117;-0,1016;0,9811;13,5000;1,7500;41,5000;
6,0050;0,0117;-0,1016;0,9811;13,5000;1,7500;41,5000;
6,0230;0,0117;-0,1016;0,9811;13,5000;1,7500;41,5000;
6,0290;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,0300;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,0390;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,0470;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,0700;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,0840;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,0910;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,1040;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,1190;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,1300;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,1430;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,1540;0,0039;-0,0645;0,9909;13,5000;1,7500;41,5000;
6,1630;0,0039;-0,0645;0,9909;12,7500;1,0000;41,2500;
6,1830;0,0039;-0,0645;0,9909;12,7500;1,0000;41,2500;
6,1830;0,0039;-0,0645;0,9909;12,7500;1,0000;41,2500;
6,1950;0,0039;-0,0645;0,9909;12,7500;1,0000;41,2500;
6,2060;0,0039;-0,0645;0,9909;12,7500;1,0000;41,2500;
6,2220;0,0039;-0,0645;0,9909;12,7500;1,0000;41,2500;
6,2280;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,2290;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,2400;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,2520;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,2750;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,2860;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3020;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3150;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3220;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3310;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3450;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3600;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3730;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3850;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,3920;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,4040;0,0059;-0,0997;0,9890;12,7500;1,0000;41,2500;
6,4130;0,0059;-0,0997;0,9890;13,7500;1,2500;41,7500;
6,4160;0,0059;-0,0997;0,9890;13,7500;1,2500;41,7500;
6,4280;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,4290;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,4410;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,4550;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,4740;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,4860;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,5070;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,5240;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,5380;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,5520;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,5710;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,5830;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,5950;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,6060;0,0078;-0,1055;0,9890;13,7500;1,2500;41,7500;
6,6120;0,0078;-0,1055;0,9890;14,2500;1,7500;42,7500;
6,6260;0,0078;-0,1055;0,9890;14,2500;1,7500;42,7500;
6,6290;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,6300;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,6430;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,6520;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,6740;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,6860;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,7080;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,7270;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,7440;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,7510;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,7720;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,7890;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,8010;0,0059;-0,0997;0,9890;14,2500;1,7500;42,7500;
6,8140;0,0059;-0,0997;0,9890;13,5000;1,2500;41,7500;
6,8190;0,0059;-0,0997;0,9890;13,5000;1,2500;41,7500;
6,8280;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,8290;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,8400;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,8530;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,8750;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,8870;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,9030;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,9200;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,9320;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,9440;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,9570;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,9750;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
6,9870;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
7,0050;0,0059;-0,1134;0,9890;13,5000;1,2500;41,7500;
7,0150;0,0059;-0,1134;0,9890;14,2500;0,2500;42,0000;
7,0230;0,0059;-0,1134;0,9890;14,2500;0,2500;42,0000;
7,0280;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,0290;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,0380;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,0450;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,0590;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,0740;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,0840;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,0950;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,1100;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,1300;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,1420;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,1580;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,1620;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,1720;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,1860;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,2030;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,2120;0,0059;-0,1016;0,9890;14,2500;0,2500;42,0000;
7,2180;0,0059;-0,1016;0,9890;14,0000;0,7500;41,7500;
7,2230;0,0059;-0,1016;0,9890;14,0000;0,7500;41,7500;
7,2280;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,2290;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,2380;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,2450;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,2570;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,2790;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,2910;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,3030;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,3190;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,3390;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,3510;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,3690;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,3700;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,3940;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,4000;0,0059;-0,1094;0,9890;14,0000;0,7500;41,7500;
7,4150;0,0059;-0,1094;0,9890;13,2500;1,2500;41,5000;
7,4210;0,0059;-0,1094;0,9890;13,2500;1,2500;41,5000;
7,4280;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,4290;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,4340;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,4430;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,4550;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,4670;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,4840;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,4930;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,5060;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,5160;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,5350;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,5480;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,5620;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,5760;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,5880;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,6050;0,0059;-0,0997;0,9890;13,2500;1,2500;41,5000;
7,6180;0,0059;-0,0997;0,9890;13,2500;1,7500;42,2500;
7,6220;0,0059;-0,0997;0,9890;13,2500;1,7500;42,2500;
7,6280;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,6290;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,6420;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,6580;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,6750;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,6940;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,7030;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,7200;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,7390;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,7530;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,7640;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,7750;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,7870;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,8020;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,8140;0,0078;-0,0958;0,9890;13,2500;1,7500;42,2500;
7,8180;0,0078;-0,0958;0,9890;13,2500;2,2500;41,2500;
7,8250;0,0078;-0,0958;0,9890;13,2500;2,2500;41,2500;
7,8290;0,0000;-0,1094;0,9909;13,2500;2,2500;41,2500;
