time;x;y;z;MF
33,662;-37,50;-8,50;-66,75;77,03
33,712;-31,25;-12,75;-68,00;75,92
33,765;-14,00;-23,75;-74,00;78,97
33,813;55,00;-56,75;-124,00;147,04
33,863;228,50;94,25;-505,00;562,25
33,913;-19,50;105,50;-99,50;146,32
33,967;-43,25;11,00;-0,75;44,63
34,018;-39,25;-19,25;-12,75;45,54
34,068;-39,25;-19,25;-12,75;45,54
34,118;-40,25;-19,25;-37,00;57,96
34,167;-41,00;-14,75;-51,75;67,65
34,217;-42,00;-10,75;-59,50;73,62
34,270;-41,75;-8,50;-62,50;75,64
34,318;-43,00;-7,75;-64,25;77,70
34,368;-43,25;-7,50;-65,00;78,43
34,418;-42,75;-7,00;-65,75;78,74
34,469;-42,50;-6,50;-66,50;79,19
34,573;-43,25;-6,50;-65,75;78,97
34,617;-42,50;-5,75;-66,25;78,92
34,669;-42,00;-6,50;-65,75;78,29
34,719;-43,00;-7,00;-65,00;78,25
34,772;-42,25;-7,25;-64,50;77,45
34,819;-41,25;-8,50;-64,00;76,61
34,889;-40,00;-11,00;-62,50;75,01
34,918;-38,50;-14,00;-59,25;72,03
34,973;-33,75;-22,50;-49,75;64,19
35,018;-24,25;-45,00;-11,25;52,34
35,072;-24,25;-45,00;-11,25;52,34
35,181;59,50;110,00;-519,00;533,86
35,219;56,75;9,00;-301,50;306,93
35,286;20,75;-17,00;-173,50;175,56
35,319;-6,75;-18,25;-112,25;113,92
35,380;-23,25;-14,75;-85,75;90,06
35,419;-31,75;-11,00;-74,25;81,50
35,486;-36,50;-9,50;-69,25;78,85
35,585;-40,75;-7,00;-67,25;78,94
35,620;-41,50;-6,25;-66,50;78,64
35,680;-42,75;-6,00;-66,00;78,86
35,720;-42,75;-5,50;-66,00;78,83
35,785;-43,00;-5,75;-66,50;79,40
35,819;-42,75;-6,75;-66,00;78,92
35,879;-43,00;-6,50;-66,00;79,04
35,986;-41,75;-7,00;-66,25;78,62
36,020;-42,00;-7,75;-66,50;79,03
36,090;-42,00;-7,75;-66,50;79,03
36,120;-39,25;-10,75;-66,50;77,96
36,178;-34,50;-16,25;-67,75;77,75
36,220;-24,25;-29,00;-72,50;81,76
36,276;14,50;-66,75;-100,25;121,31
36,320;176,25;-131,50;-391,75;449,25
36,381;-208,75;242,50;-297,50;436,91
36,419;-196,25;101,50;-87,50;237,64
36,480;-118,25;12,50;-37,00;124,53
36,589;-51,25;-18,00;-47,75;72,32
36,620;-44,00;-15,25;-55,00;72,07
36,696;-42,25;-12,50;-59,25;73,84
36,778;-41,25;-8,00;-63,25;75,94
36,819;-42,00;-7,00;-64,25;77,08
36,873;-42,50;-6,50;-65,00;77,93
36,921;-42,50;-6,25;-65,25;78,12
36,981;-42,50;-6,00;-65,25;78,10
37,021;-42,25;-6,50;-65,25;78,01
37,086;-42,25;-6,50;-65,25;78,01
37,183;-42,25;-7,25;-64,75;77,65
37,271;-41,00;-8,25;-63,50;76,03
37,323;-39,00;-9,50;-61,50;73,44
37,422;-34,50;-19,50;-52,00;65,38
37,471;-28,50;-37,00;-28,50;54,71
37,571;-370,50;240,75;-5,50;441,88
37,622;-57,50;26,25;-341,25;347,05
37,672;29,00;-67,25;-268,00;277,83
37,772;-5,50;-46,75;-113,50;122,87
37,822;-21,75;-30,25;-86,00;93,72
37,872;-31,25;-20,00;-74,50;83,23
37,972;-40,00;-11,00;-67,00;78,80
38,022;-41,25;-8,75;-66,00;78,32
38,072;-41,25;-8,75;-66,00;78,32
38,122;-41,50;-7,50;-66,50;78,74
38,172;-42,00;-6,25;-66,25;78,69
38,222;-42,00;-6,50;-66,00;78,50
38,274;-42,25;-6,75;-66,00;78,66
38,322;-42,00;-7,25;-66,25;78,78
38,372;-41,00;-7,25;-66,00;78,04
38,423;-40,75;-7,75;-65,50;77,53
38,473;-40,50;-8,50;-65,75;77,69
38,522;-39,50;-9,25;-66,00;77,47
38,573;-37,00;-11,25;-66,25;76,71
38,623;-32,75;-14,25;-67,25;76,15
38,677;-22,50;-22,00;-70,25;76,98
38,728;11,00;-43,50;-87,25;98,11
38,773;131,50;-75,00;-210,75;259,49
38,824;96,25;340,25;-409,00;540,66
38,876;-14,50;197,00;-55,00;205,05
38,975;-18,75;0,00;-3,00;18,99
39,032;-24,50;-14,00;-28,50;40,11
39,075;-24,50;-14,00;-28,50;40,11
39,125;-31,50;-13,75;-46,25;57,62
39,175;-35,75;-11,00;-56,00;67,34
39,225;-38,50;-9,50;-60,00;71,92
39,300;-39,50;-8,25;-62,75;74,60
39,327;-40,50;-7,25;-64,75;76,72
39,397;-41,00;-6,50;-64,75;76,91
39,427;-40,50;-6,25;-65,00;76,84
39,489;-40,50;-6,75;-65,25;77,09
39,527;-41,00;-6,50;-65,00;77,12
39,576;-41,50;-7,00;-65,00;77,44
39,627;-42,00;-7,50;-64,75;77,54
39,700;-41,50;-8,25;-64,25;76,93
39,806;-41,25;-11,75;-63,00;76,21
39,829;-40,50;-14,75;-61,00;74,69
39,878;-39,50;-20,75;-55,00;70,82
39,978;-57,50;-67,50;23,00;91,61
40,028;-305,00;32,00;106,75;324,72
40,080;-126,50;-18,75;-525,25;540,59
40,131;9,50;-111,50;-424,00;438,52
40,185;22,50;-102,25;-255,25;275,89
40,280;-14,75;-42,00;-105,00;114,05
40,330;-27,25;-26,00;-83,50;91,60
40,379;-33,25;-17,00;-74,00;82,89
40,431;-36,25;-12,00;-69,00;78,86
40,480;-39,00;-9,50;-68,00;78,96
40,580;-41,00;-6,75;-67,00;78,84
40,630;-41,50;-6,00;-66,00;78,19
40,681;-42,00;-6,50;-66,50;78,92
40,737;-41,50;-6,25;-66,50;78,64
40,780;-41,00;-6,00;-66,75;78,57
40,839;-41,00;-5,75;-67,00;78,76
40,881;-41,25;-6,25;-67,50;79,35
40,937;-40,00;-6,25;-67,00;78,28
40,987;-38,75;-7,25;-67,25;77,95
41,047;-36,25;-9,50;-66,75;76,55
41,088;-36,25;-9,50;-66,75;76,55
41,187;6,00;-40,50;-86,25;95,47
41,236;106,00;-82,00;-182,50;226,42
41,288;196,75;141,25;-573,25;622,32
41,387;-88,25;32,50;-8,75;94,45
41,437;-61,25;-18,75;-2,75;64,11
41,487;-46,25;-28,00;-24,00;59,15
41,537;-41,25;-24,25;-41,75;63,50
41,586;-40,00;-19,25;-52,75;68,94
41,649;-40,25;-14,50;-58,50;72,47
41,688;-40,50;-11,75;-61,75;74,78
41,750;-41,25;-10,25;-63,00;76,00
41,787;-41,25;-8,75;-63,75;76,43
41,851;-41,25;-8,00;-64,25;76,77
41,888;-41,75;-7,50;-64,75;77,41
41,987;-42,50;-7,25;-65,50;78,42
42,038;-42,50;-7,50;-65,00;78,02
42,088;-42,50;-7,50;-65,00;78,02
42,140;-42,00;-8,25;-64,25;77,20
42,188;-41,00;-9,50;-63,50;76,18
42,252;-40,00;-11,00;-61,75;74,39
42,288;-38,25;-14,00;-58,50;71,28
42,348;-35,50;-20,25;-52,50;66,53
42,388;-28,00;-33,00;-35,00;55,66
42,442;-18,00;-62,00;29,25;70,88
42,489;-97,50;-13,00;265,00;282,67
42,588;74,75;110,00;-475,75;493,99
42,641;86,25;-3,50;-301,50;313,61
42,688;44,75;-30,50;-179,75;187,73
42,742;8,50;-28,25;-117,25;120,90
42,788;-13,75;-21,25;-88,25;91,81
42,842;-26,25;-16,00;-75,50;81,52
42,888;-33,50;-12,75;-70,00;78,64
42,942;-36,50;-10,00;-68,25;78,04
42,987;-38,50;-8,50;-67,00;77,74
43,050;-39,50;-7,50;-66,50;77,71
43,088;-39,50;-7,50;-66,50;77,71
43,188;-40,25;-7,25;-65,75;77,43
43,250;-40,50;-7,25;-65,75;77,56
43,289;-41,00;-7,75;-66,00;78,08
43,347;-40,25;-7,75;-65,75;77,48
43,388;-39,25;-8,50;-66,00;77,26
43,449;-38,75;-9,50;-66,25;77,34
43,490;-37,00;-12,00;-66,75;77,26
43,589;-25,25;-23,50;-70,25;78,26
43,649;-7,00;-41,25;-80,00;90,28
43,689;53,25;-84,75;-130,50;164,46
43,746;221,25;-85,75;-447,50;506,52
43,788;-131,00;295,00;-339,75;468,63
43,851;-174,50;135,50;-67,75;231,09
43,891;-110,00;18,75;-4,75;111,69
43,944;-66,00;-19,25;-14,25;70,21
43,991;-47,00;-24,75;-33,25;62,67
44,065;-40,50;-21,00;-47,00;65,50
44,092;-40,50;-21,00;-47,00;65,50
44,148;-39,25;-15,50;-55,25;69,52
44,193;-39,50;-12,00;-60,00;72,83
44,253;-39,75;-9,75;-62,25;74,50
44,294;-39,75;-8,25;-64,00;75,79
44,343;-40,00;-8,00;-64,00;75,89
44,392;-40,25;-8,50;-64,50;76,50
44,443;-40,50;-8,00;-64,00;76,16
44,494;-40,00;-7,50;-64,75;76,48
44,544;-40,75;-8,50;-64,25;76,56
44,593;-39,00;-8,75;-64,00;75,46
44,642;-38,25;-10,25;-62,75;74,20
44,694;-37,50;-12,00;-60,75;72,39
44,743;-36,50;-15,00;-58,75;70,77
44,793;-33,25;-21,00;-53,00;66,00
44,843;-28,75;-33,25;-38,00;58,10
44,895;-25,50;-59,50;9,00;65,36
44,994;-459,50;323,25;-301,75;637,72
45,044;-127,75;54,50;-522,50;540,64
45,095;5,50;-72,00;-369,25;376,24
45,176;17,00;-80,00;-221,00;235,65
45,195;-0,25;-59,75;-137,75;150,15
45,262;-15,75;-40,00;-97,75;106,79
45,296;-26,75;-27,25;-79,50;88,20
45,364;-32,75;-19,25;-72,50;81,85
45,395;-36,25;-14,25;-69,25;79,45
45,477;-37,75;-11,00;-67,75;78,33
45,566;-39,25;-8,75;-67,00;78,14
45,598;-39,25;-7,00;-66,50;77,54
45,691;-39,50;-7,50;-66,75;77,92
45,702;-39,75;-7,50;-66,50;77,84
45,756;-40,00;-7,00;-67,00;78,35
45,795;-40,00;-7,50;-67,25;78,61
45,871;-39,50;-8,75;-67,25;78,48
45,895;-38,25;-10,00;-67,75;78,44
45,956;-35,25;-11,25;-67,75;77,20
45,996;-31,25;-14,50;-68,75;76,90
46,055;-23,00;-20,25;-71,00;77,33
46,097;-3,50;-31,75;-79,00;85,21
46,158;53,25;-56,00;-116,00;139,38
46,196;203,25;-40,50;-306,00;369,58
46,261;49,25;385,50;-329,25;509,35
46,298;-70,75;230,50;10,00;241,32
46,373;-51,50;62,50;67,50;105,43
46,399;-33,75;-4,75;31,50;46,41
46,447;-29,00;-21,75;-8,25;37,18
46,498;-30,25;-21,25;-34,00;50,23
46,598;-36,00;-15,00;-55,75;68,04
46,647;-38,00;-12,50;-59,75;71,90
46,699;-38,00;-10,75;-61,75;73,30
46,798;-41,50;-8,75;-64,00;76,78
46,847;-41,50;-8,50;-63,75;76,54
46,898;-41,00;-9,00;-64,25;76,75
46,947;-41,50;-9,25;-64,50;77,25
46,998;-42,25;-9,25;-64,25;77,45
47,048;-41,25;-9,50;-63,50;76,32
47,103;-41,25;-9,50;-63,50;76,32
47,199;-39,50;-15,50;-60,00;73,49
47,247;-38,25;-20,75;-55,00;70,13
47,300;-36,75;-31,25;-43,25;64,79
47,348;-37,75;-54,75;-7,50;66,92
47,398;-75,75;-87,00;110,25;159,57
47,449;-418,00;160,50;66,00;452,59
47,499;-179,25;43,75;-549,50;579,65
47,549;9,75;-98,75;-467,75;478,16
47,599;42,50;-112,00;-290,25;314,00
47,649;23,75;-82,50;-175,00;194,92
47,700;0,25;-54,00;-116,25;128,18
47,749;-16,75;-34,25;-89,00;96,82
47,801;-26,25;-22,75;-76,25;83,79
47,849;-31,50;-15,75;-70,25;78,58
47,901;-34,50;-12,00;-67,75;76,97
48,000;-37,75;-8,75;-67,00;77,40
48,050;-38,50;-7,75;-66,75;77,45
48,107;-38,50;-7,75;-66,75;77,45
48,150;-38,50;-7,25;-67,00;77,61
48,201;-38,75;-7,25;-66,50;77,31
48,250;-38,25;-8,00;-66,75;77,35
48,316;-38,00;-8,25;-67,00;77,47
48,416;-34,25;-11,75;-67,25;76,38
48,503;-22,00;-21,50;-70,25;76,69
48,604;40,00;-62,75;-108,50;131,57
48,651;163,00;-100,00;-263,25;325,38
48,701;176,75;171,25;-629,00;675,43
48,751;-135,25;234,75;-198,00;335,57
48,802;-136,75;73,00;0,75;155,02
48,850;-86,25;-10,75;21,25;89,48
48,909;-56,00;-33,25;-3,00;65,20
48,951;-43,25;-32,75;-27,75;60,94
49,005;-38,75;-27,00;-43,00;63,87
49,051;-38,75;-21,00;-52,75;68,74
49,101;-38,75;-21,00;-52,75;68,74
49,151;-38,75;-16,25;-58,00;71,62
49,211;-39,75;-13,50;-60,75;73,84
49,302;-40,25;-10,00;-63,25;75,63
49,351;-40,50;-9,50;-63,50;75,91
49,400;-40,25;-9,75;-63,25;75,60
49,451;-40,50;-10,00;-63,50;75,98
49,501;-40,00;-10,50;-62,50;74,94
49,551;-39,25;-11,25;-61,75;74,03
49,602;-38,25;-13,00;-60,50;72,75
49,653;-36,00;-16,00;-58,25;70,32
49,706;-34,00;-20,50;-53,25;66,42
49,753;-29,50;-29,75;-41,25;58,80
49,803;-22,25;-48,75;-9,50;54,42
49,853;-22,00;-78,50;91,25;122,36
49,905;-178,50;56,00;296,00;350,16
50,003;51,25;92,00;-558,75;568,59
50,053;99,25;-35,00;-371,00;385,64
50,110;99,25;-35,00;-371,00;385,64
50,203;10,00;-36,25;-132,00;137,25
50,253;-12,75;-26,00;-94,50;98,84
50,310;-25,00;-18,50;-77,50;83,51
50,403;-35,00;-11,75;-67,75;77,16
50,453;-36,75;-10,50;-67,50;77,57
50,506;-38,25;-9,25;-66,50;77,27
50,603;-39,00;-9,00;-66,25;77,40
50,653;-38,00;-9,75;-66,50;77,21
50,710;-37,75;-10,00;-66,50;77,12
50,802;-36,00;-11,50;-67,00;76,92
50,853;-33,75;-13,50;-67,50;76,67
50,904;-29,75;-17,00;-68,00;76,15
50,954;-23,75;-23,75;-70,75;78,32
51,005;-8,75;-36,75;-77,00;85,77
51,054;27,75;-64,75;-102,00;123,96
51,107;128,00;-111,75;-216,75;275,41
51,206;-147,00;311,25;-270,00;437,48
51,255;-165,75;133,75;0,50;212,98
51,307;-99,50;12,25;43,50;109,28
51,356;-56,50;-27,00;15,25;64,45
51,406;-39,25;-31,75;-14,75;52,59
51,455;-35,25;-27,25;-35,75;57,12
51,506;-35,00;-20,50;-48,00;62,84
51,555;-35,50;-16,25;-55,25;67,65
51,606;-35,75;-13,25;-58,50;69,83
51,657;-37,75;-11,75;-60,50;72,27
51,712;-37,75;-10,25;-61,75;73,10
51,757;-38,50;-9,75;-62,25;73,84
51,817;-38,50;-9,75;-62,25;73,84
51,857;-39,50;-9,50;-62,50;74,54
51,914;-39,75;-9,75;-62,75;74,92
52,029;-39,00;-11,50;-61,25;73,52
52,062;-39,00;-11,50;-61,25;73,52
52,112;-36,75;-15,25;-58,25;70,54
52,212;-32,25;-28,75;-43,50;61,31
52,258;-27,50;-45,50;-19,50;56,63
52,316;-32,75;-74,75;50,00;95,71
52,410;-497,00;316,25;-362,00;691,42
52,459;-154,50;47,50;-620,00;640,72
52,522;9,75;-94,25;-448,75;458,64
52,609;16,25;-81,00;-163,50;183,19
52,660;-2,50;-55,75;-110,50;123,79
52,722;-16,25;-37,00;-85,75;94,80
52,816;-30,25;-19,50;-71,25;79,82
52,860;-32,50;-15,50;-68,75;77,61
52,920;-35,00;-13,00;-67,75;77,36
53,016;-36,75;-10,75;-66,25;76,52
53,062;-36,75;-10,75;-66,25;76,52
53,120;-37,00;-10,00;-66,25;76,54
53,222;-36,25;-11,50;-66,50;76,61
53,263;-34,50;-12,00;-66,50;75,87
53,321;-33,00;-14,00;-66,75;75,77
53,414;-20,25;-21,75;-70,25;76,28
53,464;-4,00;-33,50;-77,00;84,07
53,521;35,75;-55,25;-101,25;120,76
53,623;272,00;82,75;-528,25;599,90
53,665;-61,75;394,25;-177,50;436,75
53,720;-106,25;198,75;87,00;241,58
53,765;-62,25;44,75;100,00;126,01
53,820;-35,50;-15,00;47,75;61,36
53,870;-28,00;-27,50;1,00;39,26
53,921;-28,50;-26,25;-27,75;47,66
54,021;-34,00;-17,50;-52,50;64,95
54,120;-36,25;-14,25;-57,00;69,04
54,169;-38,25;-12,25;-60,00;72,20
54,220;-39,00;-10,75;-60,75;72,99
54,269;-40,00;-10,75;-62,00;74,56
54,321;-40,75;-10,75;-62,00;74,97
54,370;-40,50;-10,25;-62,50;75,18
54,420;-40,50;-10,75;-61,00;74,01
54,469;-40,00;-12,00;-60,00;73,10
54,521;-39,25;-14,50;-59,25;72,54
54,570;-38,25;-17,00;-56,75;70,52
54,620;-36,50;-21,00;-52,00;66,91
54,669;-34,25;-29,75;-42,75;62,34
54,722;-33,75;-46,50;-20,25;60,92
54,820;-143,25;-66,75;211,25;263,82
54,870;-521,75;303,00;-243,25;650,54
54,921;-187,75;71,00;-640,00;670,74
54,971;9,50;-89,00;-492,50;500,57
55,020;47,25;-111,50;-300,00;323,52
55,071;47,25;-111,50;-300,00;323,52
55,122;19,75;-75,75;-175,50;192,17
55,171;-3,50;-48,00;-114,25;123,97
55,233;-18,25;-29,75;-86,75;93,51
55,272;-26,75;-20,00;-74,75;81,87
55,333;-31,25;-15,25;-70,00;78,16
55,376;-33,75;-12,75;-67,25;76,32
55,471;-37,25;-9,75;-66,50;76,84
55,523;-37,00;-8,50;-66,00;76,14
55,573;-36,75;-8,25;-66,00;75,99
55,622;-36,75;-9,25;-66,50;76,54
55,672;-36,25;-10,00;-66,75;76,61
55,724;-34,25;-10,75;-66,50;75,57
55,775;-31,75;-13,00;-67,00;75,27
55,823;-28,00;-15,75;-68,50;75,66
55,872;-20,75;-21,00;-70,50;76,43
55,923;-5,25;-32,00;-77,25;83,78
55,974;30,75;-54,75;-98,50;116,81
56,022;115,75;-88,75;-182,75;233,82
56,073;261,50;-23,00;-484,50;551,05
56,125;-43,75;372,25;-410,25;555,69
56,174;-169,25;223,50;-47,75;284,39
56,224;-122,75;53,25;54,75;144,57
56,273;-72,25;-19,00;39,25;84,39
56,324;-47,25;-35,75;3,75;59,37
56,374;-38,25;-33,50;-23,25;55,91
56,424;-36,25;-27,25;-40,00;60,47
56,474;-36,00;-22,00;-49,25;64,85
56,524;-37,25;-17,50;-54,50;68,29
56,573;-38,50;-14,50;-57,25;70,50
56,624;-40,00;-12,00;-59,50;72,69
56,675;-41,25;-9,00;-60,00;73,37
56,725;-42,25;-6,50;-61,25;74,69
56,774;-42,50;-5,50;-63,00;76,19
56,825;-43,25;-4,25;-64,00;77,36
56,876;-43,00;-3,50;-64,50;77,60
56,926;-43,00;-4,00;-64,75;77,83
56,975;-44,00;-4,50;-65,25;78,83
57,024;-44,25;-4,50;-65,50;79,17
57,075;-44,25;-4,50;-66,00;79,59
57,126;-44,00;-4,75;-65,50;79,05
57,226;-43,50;-4,50;-66,00;79,17
57,276;-43,25;-4,50;-65,75;78,83
57,327;-44,25;-4,75;-65,75;79,40
57,377;-43,50;-5,00;-66,00;79,20
57,426;-43,50;-4,25;-66,00;79,16
57,477;-43,00;-4,25;-65,75;78,68
57,527;-43,50;-5,00;-65,75;79,00
57,627;-43,25;-4,50;-65,50;78,62
57,677;-43,25;-4,50;-65,50;78,62
57,727;-44,25;-4,75;-65,50;79,19
57,777;-43,50;-5,00;-65,50;78,79
57,827;-43,00;-5,00;-65,75;78,72
57,876;-43,00;-4,75;-66,00;78,91
57,927;-44,50;-4,50;-66,25;79,93
57,991;-44,00;-5,25;-66,25;79,70
58,027;-43,25;-4,75;-66,50;79,47
58,081;-43,00;-5,00;-66,50;79,35
58,130;-43,25;-4,75;-66,75;79,68
58,181;-43,50;-4,50;-66,25;79,38
58,230;-44,50;-4,50;-66,25;79,93
58,280;-44,25;-5,00;-66,25;79,83
58,332;-44,25;-4,75;-66,50;80,02
58,381;-44,25;-4,25;-66,75;80,20
58,430;-44,50;-4,00;-67,00;80,53
58,486;-44,00;-4,25;-66,50;79,85
58,532;-43,75;-4,75;-66,00;79,33
58,582;-44,25;-5,00;-66,25;79,83
58,632;-44,25;-5,00;-66,25;79,83
58,683;-44,25;-5,00;-66,25;79,83
58,734;-44,50;-3,75;-66,25;79,90
58,833;-44,25;-4,75;-66,50;80,02
58,882;-43,75;-5,00;-66,50;79,76
58,933;-43,75;-4,75;-66,50;79,74
58,983;-44,25;-5,00;-66,00;79,62
59,032;-44,25;-5,00;-66,25;79,83
59,088;-44,25;-5,00;-66,25;79,83
59,134;-44,50;-5,50;-66,25;80,00
59,191;-44,50;-5,50;-66,25;80,00
59,232;-44,50;-5,50;-66,25;80,00
59,284;-44,50;-5,50;-66,25;80,00
59,334;-44,50;-5,50;-66,25;80,00
59,386;-44,50;-5,50;-66,25;80,00
59,435;-43,50;-4,50;-66,25;79,38
59,484;-43,25;-4,75;-66,25;79,26
59,535;-44,25;-4,75;-66,25;79,81
59,585;-43,75;-4,50;-66,00;79,31
59,634;-43,75;-4,50;-65,75;79,10
59,684;-44,25;-5,25;-66,00;79,63
59,736;-44,25;-4,75;-66,25;79,81
59,786;-44,25;-4,75;-65,75;79,40
59,835;-43,75;-4,75;-66,50;79,74
59,889;-44,25;-5,00;-66,25;79,83
59,940;-44,25;-5,00;-66,25;79,83
59,989;-44,25;-4,75;-66,00;79,60
60,039;-44,75;-4,75;-66,00;79,88
60,141;-44,00;-4,75;-65,50;79,05
60,190;-44,25;-5,00;-66,00;79,62
60,240;-43,75;-5,25;-66,50;79,77
60,291;-43,75;-5,25;-66,50;79,77
60,342;-43,75;-5,25;-66,50;79,77
60,392;-43,75;-5,25;-66,50;79,77
60,441;-43,75;-5,25;-66,50;79,77
60,491;-43,75;-5,25;-66,50;79,77
60,543;-43,75;-5,25;-66,50;79,77
60,592;-43,75;-5,25;-66,50;79,77
60,641;-43,75;-5,25;-66,50;79,77
60,692;-43,75;-5,25;-66,50;79,77
60,743;-43,75;-5,25;-66,50;79,77
60,843;-43,75;-5,25;-66,50;79,77
60,894;-43,75;-5,25;-66,50;79,77
60,967;-43,75;-5,25;-66,50;79,77
60,993;-43,75;-5,25;-66,50;79,77
61,044;-43,75;-5,25;-66,50;79,77
61,161;-43,75;-5,25;-66,50;79,77
61,244;-43,75;-5,25;-66,50;79,77
61,293;-43,75;-5,25;-66,50;79,77
61,344;-43,75;-5,25;-66,50;79,77
61,400;-42,50;-4,50;-66,25;78,84
61,494;-43,25;-4,50;-66,50;79,45
61,569;-43,00;-4,50;-67,00;79,74
61,595;-42,75;-4,75;-66,25;78,99
61,643;-42,75;-4,50;-66,00;78,76
61,697;-43,25;-4,75;-66,25;79,26
61,794;-42,25;-4,25;-66,50;78,90
61,844;-42,50;-3,75;-66,50;79,01
61,893;-43,00;-4,50;-66,75;79,53
61,945;-42,75;-4,25;-66,25;78,96
62,001;-42,75;-3,75;-66,00;78,72
62,096;-43,25;-4,50;-66,00;79,04
62,146;-43,50;-4,50;-65,50;78,76
62,195;-43,50;-4,50;-65,50;78,76
62,246;-44,00;-4,25;-65,75;79,23
62,304;-43,75;-4,25;-66,00;79,30
62,395;-44,25;-4,50;-66,75;80,21
62,445;-44,50;-3,75;-66,75;80,31
62,504;-44,50;-3,75;-66,75;80,31
62,601;-44,50;-3,75;-66,75;80,31
62,646;-44,25;-4,50;-66,75;80,21
62,697;-44,00;-4,00;-66,00;79,42
62,747;-43,25;-3,50;-65,50;78,57
62,800;-43,75;-4,25;-66,00;79,30
62,846;-43,50;-4,75;-66,25;79,40
62,903;-43,25;-5,00;-66,25;79,28
62,946;-43,50;-4,75;-66,50;79,61
63,001;-43,75;-4,25;-66,50;79,71
63,046;-43,75;-4,25;-66,75;79,92
