
time;gfx;gFy;gFz;Bx;By;Bz;
0,1870;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,1940;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2030;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2130;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2230;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2330;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2450;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2530;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2640;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2730;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2870;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,2960;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,3040;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,3130;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,3340;-0,0098;-0,0977;0,9890;12,2500;4,0000;51,2500;
0,3430;-0,0098;-0,0977;0,9890;12,0000;3,2500;50,2500;
0,3460;-0,0098;-0,0977;0,9890;12,0000;3,2500;50,2500;
0,3540;-0,0098;-0,0977;0,9890;12,0000;3,2500;50,2500;
0,3610;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,3630;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,3640;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,3730;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,3830;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,3940;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4040;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4140;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4280;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4360;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4440;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4540;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4640;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4730;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4830;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,4950;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,5010;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,5050;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,5140;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,5230;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,5330;-0,0098;-0,1075;0,9890;12,0000;3,2500;50,2500;
0,5440;-0,0098;-0,1075;0,9890;12,7500;3,2500;50,0000;
0,5460;-0,0098;-0,1075;0,9890;12,7500;3,2500;50,0000;
0,5540;-0,0098;-0,1075;0,9890;12,7500;3,2500;50,0000;
0,5630;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,5640;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,5660;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,5740;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,5830;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,5950;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6030;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6130;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6230;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6330;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6450;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6530;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6630;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6730;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6830;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,6960;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,7030;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,7230;-0,0098;-0,1036;0,9890;12,7500;3,2500;50,0000;
0,7460;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7480;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7530;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7620;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7630;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7650;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7730;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7830;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,7950;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8030;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8130;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8230;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8330;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8440;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8530;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8630;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8730;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8830;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,8960;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9030;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9130;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9230;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9340;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9450;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9540;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9620;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9630;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9640;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9730;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9830;-0,0098;-0,1036;0,9890;12,7500;3,7500;50,7500;
0,9940;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
0,9950;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0030;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0140;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0230;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0450;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0600;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0730;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0850;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,0960;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1060;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1180;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1330;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1510;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1630;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1640;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1760;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1920;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,1990;-0,0098;-0,1036;0,9890;12,2500;3,7500;51,0000;
1,2020;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2230;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2330;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2430;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2550;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2630;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2730;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2830;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,2930;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,3050;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,3130;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,3230;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,3330;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,3430;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,3540;-0,0098;-0,1036;0,9890;12,0000;3,2500;50,7500;
1,3620;-0,0098;-0,1016;0,9890;12,0000;3,2500;50,7500;
1,3620;-0,0098;-0,1016;0,9890;12,0000;3,2500;50,7500;
1,3650;-0,0098;-0,1016;0,9890;12,0000;3,2500;50,7500;
1,3730;-0,0098;-0,1016;0,9890;12,0000;3,2500;50,7500;
1,3830;-0,0098;-0,1016;0,9890;12,0000;3,2500;50,7500;
1,3930;-0,0098;-0,1016;0,9890;12,0000;3,2500;50,7500;
1,4030;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4040;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4130;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4230;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4330;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4430;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4540;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4630;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4730;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4830;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,4940;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,5060;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,5140;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,5230;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,5340;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,5430;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,5550;-0,0098;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,5620;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,5630;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,5640;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,5740;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,5830;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,5940;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6030;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6050;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6140;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6230;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6340;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6480;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6550;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6640;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6730;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6830;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,6930;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,7050;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,7150;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,7240;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,7350;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,7430;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,7550;-0,0117;-0,1055;0,9890;12,0000;3,7500;50,5000;
1,7620;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,7640;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,7650;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,7740;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,7830;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,7940;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8030;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8070;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8170;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8230;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8370;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8430;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8590;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8700;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8740;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8830;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,8930;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,9050;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,9130;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,9230;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,9330;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,9430;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,9540;-0,0117;-0,1016;0,9890;12,0000;3,7500;50,5000;
1,9610;-0,0156;-0,0958;0,9890;12,0000;3,7500;50,5000;
1,9620;-0,0156;-0,0958;0,9890;12,0000;3,7500;50,5000;
1,9640;-0,0156;-0,0958;0,9890;12,0000;3,7500;50,5000;
1,9730;-0,0156;-0,0958;0,9890;12,0000;3,7500;50,5000;
1,9830;-0,0156;-0,0958;0,9890;12,0000;3,7500;50,5000;
1,9930;-0,0156;-0,0958;0,9890;12,0000;3,7500;50,5000;
2,0040;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0050;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0140;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0230;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0340;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0430;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0550;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0630;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0730;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0830;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,0930;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,1060;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,1130;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,1280;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,1330;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,1430;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,1540;-0,0156;-0,0958;0,9890;12,7500;4,0000;51,0000;
2,1620;-0,0176;-0,1309;0,9870;12,7500;4,0000;51,0000;
2,1630;-0,0176;-0,1309;0,9870;12,7500;4,0000;51,0000;
2,1640;-0,0176;-0,1309;0,9870;12,7500;4,0000;51,0000;
2,1730;-0,0176;-0,1309;0,9870;12,7500;4,0000;51,0000;
2,1830;-0,0176;-0,1309;0,9870;12,7500;4,0000;51,0000;
2,1930;-0,0176;-0,1309;0,9870;12,7500;4,0000;51,0000;
2,2030;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2050;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2130;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2230;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2330;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2430;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2550;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2630;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2730;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,2920;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,3140;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,3270;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,3370;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,3500;-0,0176;-0,1309;0,9870;12,0000;3,2500;50,7500;
2,3620;-0,0098;-0,0801;0,9870;12,0000;3,2500;50,7500;
2,3630;-0,0098;-0,0801;0,9870;12,0000;3,2500;50,7500;
2,3740;-0,0098;-0,0801;0,9870;12,0000;3,2500;50,7500;
2,3860;-0,0098;-0,0801;0,9870;12,0000;3,2500;50,7500;
2,3980;-0,0098;-0,0801;0,9870;12,0000;3,2500;50,7500;
2,4060;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,4130;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,4310;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,4460;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,4600;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,4760;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,4910;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,5060;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,5150;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,5250;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,5350;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,5460;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,5590;-0,0098;-0,0801;0,9870;11,2500;2,5000;51,0000;
2,5620;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,5630;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,5680;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,5770;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,5880;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,6130;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,6370;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,6490;-0,0137;-0,1114;0,9870;11,2500;2,5000;51,0000;
2,6570;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,6630;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,6750;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,6870;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,6980;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,7130;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,7260;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,7360;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,7500;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,7590;-0,0137;-0,1114;0,9870;11,7500;2,2500;51,5000;
2,7610;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,7620;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,7750;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,7870;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,7980;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,8130;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,8260;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,8380;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,8530;-0,0137;-0,1173;0,9870;11,7500;2,2500;51,5000;
2,8580;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,8720;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,8760;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,9000;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,9030;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,9130;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,9320;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,9430;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,9530;-0,0137;-0,1173;0,9870;12,5000;2,5000;51,5000;
2,9620;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
2,9630;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
2,9640;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
2,9830;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
2,9930;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
3,0030;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
3,0170;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
3,0230;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
3,0330;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
3,0430;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
3,0530;-0,0117;-0,0997;0,9890;12,5000;2,5000;51,5000;
3,0570;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,0630;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,0730;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,0830;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,0930;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,1130;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,1230;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,1330;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,1430;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,1530;-0,0117;-0,0997;0,9890;12,5000;2,7500;51,7500;
3,1610;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,1620;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,1640;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,1730;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,1860;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,1940;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,2030;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,2150;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,2230;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,2340;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,2430;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,2540;-0,0117;-0,1016;0,9870;12,5000;2,7500;51,7500;
3,2570;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,2630;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,2730;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,2830;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,2930;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,3040;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,3140;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,3240;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,3340;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,3430;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,3540;-0,0117;-0,1016;0,9870;12,5000;2,5000;52,0000;
3,3630;-0,0137;-0,0977;0,9870;12,5000;2,5000;52,0000;
3,3640;-0,0137;-0,0977;0,9870;12,5000;2,5000;52,0000;
3,3650;-0,0137;-0,0977;0,9870;12,5000;2,5000;52,0000;
3,3740;-0,0137;-0,0977;0,9870;12,5000;2,5000;52,0000;
3,3830;-0,0137;-0,0977;0,9870;12,5000;2,5000;52,0000;
3,3930;-0,0137;-0,0977;0,9870;12,5000;2,5000;52,0000;
3,4030;-0,0137;-0,0977;0,9870;12,5000;2,5000;52,0000;
