0,0120;-0,0450;0,0645;0,9342;0,938
0,0130;-0,0430;0,0606;0,9538;0,957
0,0140;-0,0489;0,0645;0,9694;0,973
0,0290;-0,0567;0,0801;0,9792;0,984
0,0610;-0,0723;0,0782;0,9850;0,991
0,0620;-0,0743;0,0821;0,9714;0,978
0,0630;-0,0840;0,1036;0,9518;0,961
0,0640;-0,0860;0,1114;0,9205;0,931
0,1060;-0,0821;0,1036;0,8873;0,897
0,1070;-0,0782;0,1036;0,8971;0,906
0,1080;-0,0801;0,1055;0,9205;0,930
0,1090;-0,0899;0,1114;0,9733;0,984
0,1240;-0,0919;0,1114;0,9870;0,998
0,1250;-0,0938;0,1173;0,9890;1,000
0,1390;-0,0899;0,1094;0,9850;0,995
0,1430;-0,0840;0,0958;0,9870;0,995
0,1530;-0,0684;0,0801;0,9831;0,989
0,1650;-0,0606;0,0762;0,9831;0,988
0,1730;-0,0528;0,0762;0,9929;0,997
0,1810;-0,0508;0,0821;0,9987;1,003
0,1920;-0,0606;0,0938;0,9987;1,005
0,2010;-0,0645;0,1016;0,9987;1,006
0,2120;-0,0645;0,1016;0,9968;1,004
0,2220;-0,0625;0,1036;0,9929;1,000
0,2310;-0,0567;0,1075;0,9890;0,996
0,2420;-0,0606;0,1094;0,9909;0,999
0,2520;-0,0606;0,1055;0,9890;0,996
0,2680;-0,0665;0,1016;0,9909;0,998
0,2720;-0,0645;0,0977;0,9948;1,002
0,2820;-0,0586;0,0977;1,0065;1,013
0,2930;-0,0567;0,0938;1,0144;1,020
0,3010;-0,0528;0,0938;1,0085;1,014
0,3120;-0,0645;0,1173;0,9772;0,986
0,3220;-0,0762;0,1270;0,9635;0,975
0,3310;-0,0801;0,1270;0,9479;0,960
0,3420;-0,0762;0,1270;0,9460;0,957
0,3510;-0,0606;0,1192;0,9577;0,967
0,3680;-0,0508;0,1114;0,9714;0,979
0,3730;-0,0450;0,0997;0,9890;0,995
0,3820;-0,0371;0,0977;0,9968;1,002
0,3930;-0,0547;0,1114;1,0124;1,020
0,4020;-0,0684;0,1192;1,0144;1,024
0,4120;-0,0762;0,1173;1,0124;1,022
0,4220;-0,0762;0,1114;0,9929;1,002
0,4310;-0,0665;0,1153;0,9440;0,953
0,4420;-0,0704;0,1212;0,9303;0,941
0,4510;-0,0684;0,1212;0,9303;0,941
0,4680;-0,0704;0,1192;0,9420;0,952
0,4740;-0,0625;0,1075;0,9870;0,995
0,4810;-0,0586;0,0977;1,0105;1,017
0,4920;-0,0567;0,0880;1,0222;1,028
0,5010;-0,0586;0,0880;1,0319;1,037
0,5120;-0,0723;0,0938;1,0417;1,048
0,5220;-0,0782;0,0958;1,0378;1,045
0,5310;-0,0762;0,1055;1,0183;1,027
0,5420;-0,0782;0,1192;1,0026;1,013
0,5510;-0,0762;0,1094;1,0007;1,010
0,5660;-0,0704;0,1075;0,9890;0,997
0,5810;-0,0645;0,1016;0,9655;0,973
0,5820;-0,0508;0,0997;0,9420;0,949
0,5920;-0,0410;0,0919;0,9538;0,959
0,6010;-0,0371;0,0860;0,9753;0,980
0,6120;-0,0371;0,0880;0,9870;0,992
0,6220;-0,0410;0,0938;0,9909;0,996
0,6310;-0,0489;0,0977;0,9792;0,985
0,6410;-0,0508;0,1094;0,9596;0,967
0,6510;-0,0489;0,1192;0,9557;0,964
0,6730;-0,0489;0,1212;0,9518;0,961
0,6740;-0,0469;0,1329;0,9655;0,976
0,6940;-0,0469;0,1251;0,9831;0,992
0,6960;-0,0430;0,1212;0,9831;0,991
0,7040;-0,0391;0,1290;0,9831;0,992
0,7120;-0,0371;0,1290;0,9753;0,984
0,7240;-0,0313;0,1192;0,9792;0,987
0,7310;-0,0293;0,1114;0,9850;0,992
0,7420;-0,0274;0,1094;0,9870;0,993
0,7510;-0,0313;0,1153;0,9753;0,983
0,7660;-0,0332;0,1114;0,9675;0,974
0,7890;-0,0371;0,1231;0,9596;0,968
0,7900;-0,0430;0,1329;0,9557;0,966
0,7920;-0,0528;0,1524;0,9675;0,981
0,8010;-0,0567;0,1524;0,9811;0,995
0,8120;-0,0528;0,1485;0,9831;0,996
0,8230;-0,0469;0,1466;0,9811;0,993
0,8310;-0,0352;0,1329;0,9714;0,981
0,8420;-0,0332;0,1329;0,9675;0,977
0,8510;-0,0313;0,1309;0,9635;0,973
0,8660;-0,0332;0,1270;0,9577;0,967
0,8920;-0,0332;0,1153;0,9557;0,963
0,8940;-0,0391;0,1212;0,9557;0,964
0,8950;-0,0430;0,1309;0,9479;0,958
0,9010;-0,0469;0,1388;0,9460;0,957
0,9120;-0,0762;0,1759;0,9518;0,971
0,9230;-0,0782;0,1779;0,9440;0,964
0,9310;-0,0528;0,1642;0,9538;0,969
0,9420;-0,0254;0,1251;0,9596;0,968
0,9510;-0,0625;0,1290;1,0261;1,036
0,9780;-0,0313;0,1231;1,0319;1,040
0,9800;-0,0293;0,1094;1,0456;1,052
0,9810;-0,0293;0,0958;1,0378;1,043
1,0250;-0,0156;0,0977;0,9929;0,998
1,0270;-0,0156;0,1094;0,9675;0,974
1,0290;-0,0274;0,1231;0,9518;0,960
1,0290;-0,0391;0,1368;0,9420;0,953
1,0330;-0,0508;0,1603;0,9303;0,945
1,0420;-0,0508;0,1622;0,9245;0,940
1,0510;-0,0489;0,1583;0,9303;0,945
1,0670;-0,0469;0,1505;0,9460;0,959
1,0730;-0,0352;0,1270;0,9909;1,000
1,0870;-0,0293;0,1094;1,0105;1,017
1,0950;-0,0215;0,1016;1,0456;1,051
1,1010;-0,0117;0,0919;1,0789;1,083
1,1120;-0,0137;0,0840;1,1043;1,108
1,1220;-0,0137;0,0840;1,0906;1,094
1,1310;-0,0195;0,0958;1,0691;1,074
1,1410;-0,0254;0,1094;1,0261;1,032
1,1520;-0,0391;0,1329;0,9635;0,973
1,1740;-0,0489;0,1466;0,9538;0,966
1,1750;-0,0489;0,1622;0,9460;0,961
1,1820;-0,0469;0,1661;0,9440;0,960
1,1970;-0,0332;0,1466;0,9479;0,960
1,2010;-0,0293;0,1290;0,9635;0,973
1,2130;-0,0274;0,1212;0,9635;0,972
1,2220;-0,0293;0,1173;0,9635;0,971
1,2310;-0,0371;0,1290;0,9694;0,979
1,2420;-0,0450;0,1466;0,9694;0,981
1,2510;-0,0586;0,1603;0,9557;0,971
1,2670;-0,0586;0,1681;0,9420;0,959
1,2740;-0,0586;0,1642;0,9362;0,952
1,2880;-0,0547;0,1603;0,9460;0,961
1,2910;-0,0450;0,1603;0,9518;0,966
1,3010;-0,0450;0,1603;0,9655;0,980
1,3120;-0,0430;0,1485;0,9831;0,995
1,3220;-0,0489;0,1368;0,9948;1,005
1,3320;-0,0508;0,1251;1,0105;1,019
1,3420;-0,0489;0,1094;1,0222;1,029
1,3510;-0,0410;0,1075;1,0789;1,085
1,3750;-0,0410;0,1075;1,0906;1,097
1,3760;-0,0391;0,1134;1,1023;1,109
1,3820;-0,0391;0,1231;1,0984;1,106
1,3920;-0,0410;0,1368;1,0671;1,077
1,4010;-0,0450;0,1368;1,0222;1,032
1,4120;-0,0489;0,1466;0,9811;0,993
1,4220;-0,0528;0,1622;0,9303;0,946
1,4310;-0,0684;0,1876;0,8658;0,889
1,4410;-0,0684;0,1994;0,8560;0,882
1,4510;-0,0704;0,1994;0,8502;0,876
1,4660;-0,0704;0,1935;0,8502;0,875
1,4880;-0,0469;0,1915;0,8639;0,886
1,4900;-0,0410;0,1896;0,8580;0,880
1,4920;-0,0352;0,1915;0,8521;0,874
1,5010;-0,0371;0,1837;0,8385;0,859
1,5120;-0,0665;0,1837;0,8658;0,888
1,5230;-0,0762;0,1837;0,9030;0,925
1,5310;-0,0762;0,1700;0,9323;0,951
1,5420;-0,0782;0,1564;0,9753;0,991
1,5510;-0,0528;0,1329;1,0554;1,065
1,5660;-0,0313;0,1349;1,0828;1,092
1,5870;-0,0020;0,1485;1,0925;1,103
1,5880;-0,0020;0,1485;1,0925;1,103
1,6010;0,0098;0,1505;1,0534;1,064
1,6050;0,0156;0,1446;1,0300;1,040
1,6180;0,0195;0,1446;1,0026;1,013
1,6240;0,0215;0,1407;0,9675;0,978
1,6310;0,0117;0,1505;0,9362;0,948
1,6420;0,0098;0,1583;0,9264;0,940
1,6510;0,0039;0,1524;0,9264;0,939
1,6840;-0,0059;0,1349;0,9733;0,983
1,6850;-0,0117;0,1388;1,0144;1,024
1,6860;-0,0137;0,1407;1,0574;1,067
1,6960;-0,0059;0,1290;1,0925;1,100
1,7010;-0,0020;0,1231;1,1023;1,109
1,7120;-0,0098;0,1466;1,0749;1,085
1,7220;-0,0098;0,1466;1,0359;1,046
1,7310;-0,0098;0,1446;0,9968;1,007
1,7410;-0,0059;0,1544;0,9655;0,978
1,7510;-0,0078;0,1544;0,9362;0,949
1,7650;-0,0039;0,1564;0,9323;0,945
1,7840;0,0039;0,1564;0,9323;0,945
1,7850;0,0039;0,1583;0,9342;0,948
1,7960;-0,0078;0,1622;0,9596;0,973
1,8010;-0,0176;0,1661;0,9772;0,991
1,8120;-0,0293;0,1642;0,9811;0,995
1,8240;-0,0332;0,1622;0,9694;0,983
1,8310;-0,0430;0,1544;0,9205;0,934
1,8420;-0,0469;0,1388;0,9147;0,926
1,8520;-0,0430;0,1309;0,9303;0,940
1,8790;-0,0391;0,1212;0,9616;0,970
1,8820;-0,0195;0,1094;1,0065;1,013
1,8830;-0,0156;0,1055;1,0222;1,028
1,8920;-0,0176;0,0997;1,0300;1,035
1,9010;-0,0195;0,1075;1,0300;1,036
1,9120;-0,0332;0,1192;1,0065;1,014
1,9230;-0,0391;0,1251;0,9714;0,980
1,9310;-0,0450;0,1329;0,9342;0,945
1,9410;-0,0528;0,1349;0,9127;0,924
1,9510;-0,0547;0,1407;0,9205;0,933
1,9670;-0,0528;0,1309;0,9342;0,945
1,9730;-0,0489;0,1173;0,9557;0,964
1,9880;-0,0391;0,1134;0,9811;0,988
2,0070;-0,0352;0,1173;1,0261;1,033
2,0080;-0,0391;0,1173;1,0300;1,037
2,0170;-0,0430;0,1212;1,0319;1,040
2,0230;-0,0508;0,1270;1,0261;1,035
2,0310;-0,0723;0,1407;0,9870;1,000
2,0410;-0,0782;0,1466;0,9655;0,980
2,0510;-0,0840;0,1603;0,9616;0,978
2,0720;-0,0899;0,1681;0,9557;0,975
2,0730;-0,0880;0,1759;0,9596;0,980
2,0820;-0,0782;0,1739;0,9538;0,973
2,0920;-0,0645;0,1720;0,9362;0,954
2,1010;-0,0547;0,1661;0,9264;0,943
2,1120;-0,0469;0,1368;0,9342;0,945
2,1220;-0,0547;0,1309;0,9596;0,970
2,1320;-0,0586;0,1388;0,9850;0,996
2,1420;-0,0665;0,1466;1,0085;1,021
2,1510;-0,0762;0,1368;1,0437;1,055
2,1790;-0,0840;0,1349;1,0632;1,075
2,1800;-0,0899;0,1427;1,0671;1,080
2,1820;-0,0919;0,1427;1,0574;1,071
2,1920;-0,0938;0,1446;1,0085;1,023
2,2010;-0,0958;0,1544;0,9929;1,009
2,2120;-0,0919;0,1603;0,9655;0,983
2,2230;-0,0938;0,1603;0,9401;0,958
2,2310;-0,0899;0,1524;0,9460;0,962
2,2410;-0,0919;0,1524;0,9538;0,970
2,2520;-0,0880;0,1622;0,9733;0,991
2,2830;-0,0821;0,1642;0,9929;1,010
2,2840;-0,0743;0,1622;0,9909;1,007
2,2850;-0,0762;0,1603;0,9753;0,991
2,2920;-0,0782;0,1642;0,9577;0,975
2,3010;-0,0821;0,1661;0,9440;0,962
2,3120;-0,0938;0,1759;0,9479;0,969
2,3230;-0,0958;0,1759;0,9616;0,982
2,3310;-0,0958;0,1759;0,9792;0,999
