0,0050;-0,0195;0,1134;0,9635;0,970
0,0060;-0,0215;0,1055;0,9675;0,973
0,0080;-0,0274;0,1055;0,9714;0,977
0,0090;-0,0293;0,1114;0,9714;0,978
0,0100;-0,0313;0,1114;0,9733;0,980
0,0110;-0,0332;0,1114;0,9831;0,990
0,0150;-0,0313;0,1114;0,9870;0,994
0,0250;-0,0254;0,1075;0,9850;0,991
0,0670;-0,0254;0,1114;0,9850;0,992
0,0680;-0,0293;0,1173;0,9850;0,992
0,0700;-0,0293;0,1173;0,9811;0,989
0,0710;-0,0293;0,1173;0,9831;0,990
0,0890;-0,0274;0,1173;0,9870;0,994
0,0900;-0,0235;0,1173;0,9792;0,986
0,1010;-0,0215;0,1173;0,9772;0,984
0,1030;-0,0235;0,1231;0,9772;0,985
0,1150;-0,0195;0,1192;0,9753;0,983
0,1300;-0,0235;0,1212;0,9772;0,985
0,1330;-0,0195;0,1192;0,9772;0,985
0,1460;-0,0215;0,1173;0,9772;0,984
0,1520;-0,0235;0,1192;0,9850;0,993
0,1710;-0,0235;0,1153;0,9870;0,994
0,1730;-0,0254;0,1153;0,9929;1,000
0,1830;-0,0235;0,1114;0,9890;0,995
0,1960;-0,0274;0,1114;0,9890;0,996
0,2030;-0,0293;0,1153;0,9850;0,992
0,2130;-0,0293;0,1153;0,9831;0,990
0,2230;-0,0293;0,1134;0,9811;0,988
0,2330;-0,0313;0,1153;0,9792;0,986
0,2550;-0,0332;0,1134;0,9772;0,984
0,2560;-0,0313;0,1153;0,9772;0,985
0,2750;-0,0274;0,1134;0,9733;0,980
0,2830;-0,0235;0,1134;0,9870;0,994
0,2930;-0,0254;0,1153;0,9811;0,988
0,3030;-0,0235;0,1173;0,9811;0,988
0,3130;-0,0235;0,1153;0,9831;0,990
0,3290;-0,0254;0,1173;0,9850;0,992
0,3320;-0,0274;0,1173;0,9909;0,998
0,3430;-0,0274;0,1173;0,9929;1,000
0,3530;-0,0274;0,1153;0,9929;1,000
0,3760;-0,0235;0,1114;0,9870;0,994
0,3770;-0,0235;0,1114;0,9850;0,992
0,3830;-0,0235;0,1114;0,9870;0,994
0,4020;-0,0254;0,1114;0,9890;0,996
0,4030;-0,0254;0,1094;0,9870;0,993
0,4130;-0,0254;0,1094;0,9870;0,993
0,4290;-0,0274;0,1094;0,9909;0,997
0,4330;-0,0293;0,1134;0,9929;1,000
0,4430;-0,0293;0,1094;0,9811;0,988
0,4530;-0,0332;0,1094;0,9831;0,990
0,4820;-0,0313;0,1114;0,9890;0,996
0,4830;-0,0293;0,1134;0,9831;0,990
0,4840;-0,0352;0,1153;0,9714;0,979
0,4930;-0,0352;0,1153;0,9772;0,985
0,5030;-0,0391;0,1173;0,9753;0,983
0,5130;-0,0371;0,1153;0,9772;0,985
0,5260;-0,0352;0,1134;0,9831;0,990
0,5330;-0,0332;0,1114;0,9870;0,994
0,5430;-0,0313;0,1134;0,9831;0,990
0,5530;-0,0293;0,1134;0,9870;0,994
0,5680;-0,0313;0,1075;0,9870;0,993
0,5870;-0,0313;0,1134;0,9811;0,988
0,5880;-0,0332;0,1134;0,9831;0,990
0,5970;-0,0352;0,1153;0,9831;0,990
0,6050;-0,0313;0,1134;0,9753;0,982
0,6130;-0,0313;0,1134;0,9753;0,982
0,6240;-0,0293;0,1134;0,9772;0,984
0,6320;-0,0293;0,1114;0,9831;0,990
0,6430;-0,0371;0,1134;0,9890;0,996
0,6530;-0,0391;0,1153;0,9890;0,996
0,6710;-0,0371;0,1134;0,9870;0,994
0,6790;-0,0371;0,1094;0,9850;0,992
0,6820;-0,0391;0,1094;0,9909;0,998
0,6930;-0,0410;0,1075;0,9929;1,000
0,7020;-0,0410;0,1075;0,9890;0,996
0,7130;-0,0410;0,1134;0,9890;0,996
0,7240;-0,0352;0,1094;0,9909;0,998
0,7330;-0,0332;0,1075;0,9850;0,991
0,7430;-0,0352;0,1075;0,9831;0,990
0,7530;-0,0332;0,1114;0,9792;0,986
0,7770;-0,0313;0,1094;0,9772;0,984
0,7790;-0,0332;0,1075;0,9792;0,986
0,7830;-0,0332;0,1094;0,9811;0,988
0,7960;-0,0313;0,1055;0,9831;0,989
0,8030;-0,0352;0,1075;0,9831;0,990
0,8130;-0,0352;0,1055;0,9870;0,993
0,8250;-0,0352;0,1036;0,9890;0,995
0,8320;-0,0352;0,1036;0,9909;0,997
0,8430;-0,0391;0,1055;0,9890;0,995
0,8520;-0,0410;0,1075;0,9870;0,994
0,8790;-0,0450;0,1055;0,9870;0,994
