0,0070;-0,0880;0,1583;1,0964;1,111
0,0130;-0,1134;0,1270;1,1492;1,162
0,0390;-0,1798;0,1134;1,3075;1,325
0,0410;-0,1876;0,1368;1,3368;1,357
0,0420;-0,1915;0,1720;1,2821;1,308
0,0630;-0,1837;0,2111;1,2020;1,234
0,0640;-0,1466;0,2951;1,0691;1,119
0,0790;-0,1192;0,3088;0,9909;1,045
0,0810;-0,0958;0,2912;0,9303;0,980
0,0950;-0,0704;0,2639;0,8736;0,915
0,1220;-0,0450;0,2111;0,8091;0,837
0,1240;-0,0528;0,1779;0,7916;0,813
0,1420;-0,0645;0,1466;0,7896;0,806
0,1430;-0,0723;0,1173;0,7955;0,807
0,1440;-0,0704;0,1251;0,8365;0,849
0,1770;-0,0840;0,1896;0,9108;0,934
0,1780;-0,0840;0,1896;0,9108;0,934
0,1790;-0,0801;0,1954;0,9440;0,967
0,1890;-0,0899;0,1661;0,9049;0,924
0,1900;-0,0919;0,1915;0,8775;0,903
0,2020;-0,0899;0,2169;0,8463;0,878
0,2280;-0,0899;0,2248;0,8267;0,861
0,2290;-0,0997;0,2169;0,8404;0,874
0,2560;-0,0997;0,2130;0,8385;0,871
0,2570;-0,0958;0,2072;0,8463;0,877
0,2590;-0,0938;0,1954;0,8521;0,879
0,2730;-0,0821;0,1837;0,8482;0,872
0,2740;-0,0782;0,1915;0,8619;0,886
0,2850;-0,0743;0,2130;0,9069;0,935
0,2930;-0,0547;0,2091;0,9401;0,965
0,3050;-0,0645;0,2013;0,9264;0,950
0,3100;-0,0625;0,1915;0,9381;0,960
0,3210;-0,0625;0,1661;0,9596;0,976
0,3300;-0,0665;0,1505;0,9675;0,981
0,3470;-0,0723;0,1564;0,9714;0,987
0,3530;-0,0704;0,1661;0,9968;1,013
0,3600;-0,0665;0,1661;1,0202;1,036
0,3970;-0,0762;0,1642;1,0339;1,050
0,4020;-0,0704;0,1642;1,0691;1,084
0,4030;-0,0704;0,1524;1,0789;1,092
0,4040;-0,0665;0,1407;1,0789;1,090
0,4100;-0,0606;0,1485;1,0789;1,091
