0,0030;0,0078;0,5746;0,8267;1,007
0,0200;0,0195;0,5766;0,8521;1,029
0,0220;0,0195;0,5727;0,8600;1,033
0,0410;0,0117;0,5668;0,8639;1,033
0,0420;-0,0020;0,5629;0,8541;1,023
0,0610;-0,0117;0,5609;0,8385;1,009
0,0620;-0,0215;0,5590;0,8170;0,990
0,0940;-0,0195;0,5570;0,8052;0,979
0,0990;-0,0039;0,5512;0,8248;0,992
0,1000;0,0000;0,5590;0,8443;1,013
0,1010;0,0078;0,5590;0,8560;1,022
0,1280;0,0137;0,5570;0,8560;1,021
0,1290;0,0293;0,5551;0,8443;1,011
0,1300;0,0352;0,5551;0,8385;1,006
0,1580;0,0332;0,5551;0,8248;0,995
0,1590;0,0274;0,5551;0,8267;0,996
0,1600;0,0254;0,5629;0,8287;1,002
0,1930;0,0215;0,5609;0,8287;1,001
0,1940;0,0235;0,5531;0,8306;0,998
0,1970;0,0235;0,5472;0,8228;0,988
0,2260;0,0176;0,5472;0,7994;0,969
0,2270;0,0137;0,5551;0,8111;0,983
0,2290;0,0098;0,5570;0,8248;0,995
0,2300;0,0195;0,5551;0,8306;0,999
0,2640;0,0332;0,5453;0,8228;0,988
0,2650;0,0371;0,5453;0,8306;0,994
0,2660;0,0391;0,5453;0,8267;0,991
0,2800;0,0352;0,5453;0,8091;0,976
0,2810;0,0352;0,5512;0,7818;0,957
0,2890;0,0313;0,5453;0,7740;0,947
0,3020;0,0352;0,5492;0,7701;0,946
0,3180;0,0371;0,5551;0,7759;0,955
0,3190;0,0352;0,5629;0,7935;0,974
0,3300;0,0313;0,5668;0,7994;0,980
0,3390;0,0235;0,5687;0,8052;0,986
0,3490;0,0156;0,5668;0,8111;0,990
0,3710;0,0059;0,5492;0,8326;0,997
0,3720;0,0020;0,5512;0,8287;0,995
0,3810;-0,0020;0,5512;0,8248;0,992
0,3960;0,0000;0,5492;0,8228;0,989
0,3990;0,0000;0,5394;0,8267;0,987
0,4110;0,0098;0,5433;0,8170;0,981
0,4190;0,0195;0,5492;0,8131;0,981
0,4290;0,0195;0,5531;0,8091;0,980
0,4390;0,0235;0,5570;0,8033;0,978
0,4490;0,0254;0,5570;0,7994;0,975
0,4700;0,0274;0,5551;0,8052;0,978
0,4780;0,0274;0,5551;0,8131;0,985
0,4790;0,0176;0,5570;0,8131;0,986
0,4990;0,0176;0,5531;0,8267;0,995
0,5010;0,0195;0,5531;0,8209;0,990
0,5140;0,0215;0,5531;0,8228;0,992
0,5190;0,0254;0,5512;0,8287;0,996
0,5300;0,0274;0,5551;0,8248;0,995
0,5390;0,0313;0,5531;0,8267;0,995
0,5490;0,0352;0,5531;0,8209;0,990
0,5700;0,0352;0,5531;0,8287;0,997
0,5760;0,0352;0,5551;0,8326;1,001
0,6050;0,0332;0,5590;0,8287;1,000
0,6060;0,0332;0,5648;0,8189;0,995
0,6070;0,0352;0,5609;0,8170;0,992
0,6200;0,0332;0,5492;0,8111;0,980
0,6220;0,0332;0,5512;0,8072;0,978
0,6300;0,0215;0,5570;0,8052;0,979
0,6390;0,0176;0,5551;0,8091;0,981
0,6490;0,0215;0,5492;0,8033;0,973
