0,0020;-0,0860;0,3225;0,9303;0,988
0,0020;-0,0723;0,3108;0,9440;0,996
0,0090;-0,0704;0,2912;0,9635;1,009
0,0190;-0,0704;0,2814;0,9792;1,021
0,0430;-0,0645;0,2893;0,9714;1,016
0,0440;-0,0684;0,3010;0,9675;1,015
0,0690;-0,0743;0,3147;0,9694;1,022
0,0700;-0,0860;0,3264;0,9616;1,019
0,0710;-0,0801;0,3205;0,9557;1,011
0,0800;-0,0762;0,3205;0,9479;1,004
0,0890;-0,0723;0,3127;0,9479;1,001
0,0990;-0,0723;0,3108;0,9362;0,989
0,1090;-0,0684;0,3049;0,9381;0,989
0,1190;-0,0665;0,2971;0,9284;0,977
0,1410;-0,0606;0,3010;0,9147;0,965
0,1420;-0,0606;0,3088;0,9030;0,956
0,1500;-0,0665;0,3147;0,8990;0,955
0,1590;-0,0704;0,3225;0,8932;0,952
0,1800;-0,0743;0,3323;0,9010;0,963
0,1810;-0,0762;0,3283;0,9088;0,969
0,1890;-0,0782;0,3283;0,9069;0,968
0,1990;-0,0704;0,3225;0,9147;0,972
0,2090;-0,0704;0,3166;0,9303;0,985
0,2190;-0,0723;0,3029;0,9518;1,001
0,2400;-0,0684;0,3029;0,9460;0,996
0,2410;-0,0645;0,3029;0,9460;0,995
0,2560;-0,0645;0,3010;0,9420;0,991
0,2610;-0,0684;0,3088;0,9420;0,994
0,2700;-0,0684;0,3166;0,9420;0,996
0,2810;-0,0723;0,3205;0,9401;0,996
0,2890;-0,0762;0,3186;0,9420;0,997
0,2990;-0,0743;0,3127;0,9460;0,999
0,3090;-0,0743;0,3088;0,9479;1,000
0,3200;-0,0723;0,3108;0,9420;0,995
0,3430;-0,0704;0,3088;0,9381;0,990
0,3440;-0,0606;0,3029;0,9362;0,986
0,3510;-0,0528;0,2951;0,9323;0,979
0,3600;-0,0450;0,2932;0,9303;0,976
0,3760;-0,0450;0,2951;0,9342;0,981
0,3860;-0,0489;0,2912;0,9460;0,991
0,3890;-0,0508;0,2932;0,9479;0,994
0,3990;-0,0547;0,2971;0,9460;0,993
0,4090;-0,0547;0,3049;0,9499;0,999
0,4190;-0,0547;0,3029;0,9577;1,006
0,4410;-0,0508;0,3029;0,9596;1,008
0,4420;-0,0489;0,2971;0,9616;1,008
0,4500;-0,0469;0,2912;0,9655;1,010
0,4590;-0,0508;0,2951;0,9577;1,003
0,4770;-0,0528;0,3049;0,9577;1,006
0,4870;-0,0528;0,3068;0,9616;1,011
0,4890;-0,0489;0,2971;0,9655;1,011
0,5010;-0,0450;0,2853;0,9499;0,993
0,5090;-0,0371;0,2814;0,9440;0,986
0,5200;-0,0352;0,2814;0,9362;0,978
0,5460;-0,0332;0,2873;0,9284;0,972
0,5470;-0,0332;0,2873;0,9205;0,965
0,5560;-0,0332;0,2893;0,9225;0,967
0,5590;-0,0332;0,2893;0,9225;0,967
0,5770;-0,0313;0,2912;0,9284;0,973
0,5810;-0,0293;0,2756;0,9381;0,978
0,5890;-0,0332;0,2658;0,9401;0,978
0,6000;-0,0313;0,2697;0,9381;0,977
0,6090;-0,0352;0,2736;0,9401;0,980
0,6190;-0,0371;0,2717;0,9499;0,989
0,6410;-0,0293;0,2697;0,9557;0,993
