0,0030;-0,0743;0,2365;0,9655;0,997
0,0040;-0,0762;0,2404;0,9635;0,996
0,0050;-0,0782;0,2502;0,9714;1,006
0,0060;-0,0782;0,2599;0,9890;1,026
0,0070;-0,0762;0,2678;0,9850;1,024
0,0080;-0,0743;0,2658;0,9772;1,015
0,0190;-0,0762;0,2639;0,9577;0,996
0,0500;-0,0723;0,2521;0,9401;0,976
0,0510;-0,0684;0,2482;0,9460;0,980
0,0530;-0,0665;0,2502;0,9577;0,992
0,0850;-0,0665;0,2463;0,9675;1,001
0,0860;-0,0723;0,2404;0,9968;1,028
0,0870;-0,0782;0,2424;1,0026;1,034
0,1010;-0,0801;0,2404;1,0046;1,036
0,1020;-0,0782;0,2384;1,0046;1,035
0,1220;-0,0743;0,2365;0,9850;1,016
0,1550;-0,0704;0,2424;0,9655;0,998
0,1570;-0,0704;0,2463;0,9518;0,986
0,1580;-0,0665;0,2580;0,9245;0,962
0,1590;-0,0645;0,2599;0,9166;0,955
0,1870;-0,0665;0,2599;0,9069;0,946
0,1900;-0,0645;0,2599;0,9030;0,942
0,1910;-0,0665;0,2599;0,9088;0,948
0,2040;-0,0645;0,2560;0,9186;0,956
0,2240;-0,0665;0,2580;0,9264;0,964
0,2260;-0,0665;0,2541;0,9303;0,967
0,2310;-0,0645;0,2463;0,9460;0,980
0,2380;-0,0606;0,2463;0,9440;0,977
0,2480;-0,0586;0,2521;0,9362;0,971
0,2580;-0,0586;0,2521;0,9049;0,941
0,2680;-0,0489;0,2560;0,8951;0,932
0,2780;-0,0606;0,2463;0,8990;0,934
0,2890;-0,0528;0,2463;0,9205;0,954
0,3040;-0,0645;0,2424;0,9499;0,982
0,3080;-0,0723;0,2404;0,9616;0,994
0,3180;-0,0743;0,2404;0,9655;0,998
0,3330;-0,0782;0,2345;0,9577;0,989
0,3390;-0,0899;0,2482;0,9870;1,022
0,3480;-0,0899;0,2404;0,9792;1,012
0,3620;-0,0880;0,2384;0,9811;1,014
0,3680;-0,0899;0,2365;0,9811;1,013
